NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
USA,Ryan James Kesler,M,25.0,188.0,92.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,"Philip Joseph ""Phil"" Kessel, Jr.",M,22.0,183.0,92.0,Winter,2010,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
URS,Leri Khabelovi,M,24.0,188.0,100.0,Summer,1988,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
RUS,Makharbek Khazbiyevich Khadartsev,M,30.0,180.0,85.0,Summer,1996,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",Silver
RUS,Artyom Aleksandrovich Khadzhibekov,M,30.0,173.0,67.0,Summer,2000,Shooting,"Shooting Men's Air Rifle, 10 metres",Silver
RUS,Vadim Anatolyevich Khamuttskikh,M,30.0,196.0,85.0,Summer,2000,Volleyball,Volleyball Men's Volleyball,Silver
GBR,Amir Iqbal Khan,M,17.0,178.0,60.0,Summer,2004,Boxing,Boxing Men's Lightweight,Silver
PAK,Anwar Ahmed Khan,M,23.0,179.0,82.0,Summer,1956,Hockey,Hockey Men's Hockey,Silver
PAK,Anwar Ahmed Khan,M,31.0,179.0,82.0,Summer,1964,Hockey,Hockey Men's Hockey,Silver
URS,Valery Borisovich Kharlamov,M,32.0,173.0,79.0,Winter,1980,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
URS,Ramaz Kharshiladze,M,25.0,182.0,95.0,Summer,1976,Judo,Judo Men's Half-Heavyweight,Silver
GRE,Ilias Khatzipavlis,M,23.0,183.0,92.0,Summer,1972,Sailing,Sailing Mixed One Person Dinghy,Silver
GEO,Nest'or Khergiani,M,29.0,160.0,60.0,Summer,2004,Judo,Judo Men's Extra-Lightweight,Silver
GEO,Vladimer Khinchegashvili,M,21.0,170.0,57.0,Summer,2012,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
URS,Sergey Anatolyevich Khlebnikov,M,28.0,182.0,90.0,Winter,1984,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
URS,Sergey Anatolyevich Khlebnikov,M,28.0,182.0,90.0,Winter,1984,Speed Skating,"Speed Skating Men's 1,500 metres",Silver
EUN,Pavlo Viktorovych Khnykin,M,23.0,185.0,72.0,Summer,1992,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
EUN,Pavlo Viktorovych Khnykin,M,23.0,185.0,72.0,Summer,1992,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
MGL,Khorloogiin Bayanmnkh,M,28.0,183.0,100.0,Summer,1972,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Silver
KAZ,Anatoly Mikhaylovich Khrapaty,M,32.0,171.0,96.0,Summer,1996,Weightlifting,Weightlifting Men's Heavyweight I,Silver
BUL,Georgi Georgiev Khristakiev,M,24.0,180.0,72.0,Summer,1968,Football,Football Men's Football,Silver
BUL,Aleksandar Ivanov Khristov,M,24.0,170.0,54.0,Summer,1988,Boxing,Boxing Men's Bantamweight,Silver
BUL,Kiril Stankov Khristov,M,19.0,173.0,68.0,Summer,1968,Football,Football Men's Football,Silver
BUL,Valentin Khristov,M,24.0,179.0,107.0,Summer,1980,Weightlifting,Weightlifting Men's Heavyweight II,Silver
URS,Vyacheslav Aleksandrovich Khrynin,M,27.0,182.0,60.0,Summer,1964,Basketball,Basketball Men's Basketball,Silver
URS,Tengiz Khubuluri,M,25.0,185.0,95.0,Summer,1980,Judo,Judo Men's Half-Heavyweight,Silver
YUG,Dragan Kianovi,M,21.0,191.0,87.0,Summer,1976,Basketball,Basketball Men's Basketball,Silver
ROU,Gabriel Emeric Kicsid,M,28.0,194.0,94.0,Summer,1976,Handball,Handball Men's Handball,Silver
USA,"William Winston ""Billy"" Kidd",M,20.0,174.0,75.0,Winter,1964,Alpine Skiing,Alpine Skiing Men's Slalom,Silver
CAN,Trevor Kidd,M,19.0,187.0,84.0,Winter,1992,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
PAK,Habib Ali Kiddie,M,26.0,173.0,60.0,Summer,1956,Hockey,Hockey Men's Hockey,Silver
URS,Yury Konstantinovich Kidyayev,M,25.0,176.0,75.0,Summer,1980,Handball,Handball Men's Handball,Silver
GER,Nicolas Kiefer,M,27.0,182.0,80.0,Summer,2004,Tennis,Tennis Men's Doubles,Silver
USA,"Thomas Nisbit ""Tom"" Kiefer",M,26.0,190.0,90.0,Summer,1984,Rowing,Rowing Men's Coxed Fours,Silver
POL,Piotr Andrzej Kiepikowski,M,33.0,186.0,82.0,Summer,1996,Fencing,"Fencing Men's Foil, Team",Silver
FIN,Kalle Markus Kiiskinen,M,30.0,186.0,84.0,Winter,2006,Curling,Curling Men's Curling,Silver
KOR,Kim Bo-Ram,M,23.0,174.0,86.0,Summer,1996,Archery,Archery Men's Team,Silver
KOR,Kim Cheol-Min,M,21.0,172.0,62.0,Winter,2014,Speed Skating,Speed Skating Men's Team Pursuit (8 laps),Silver
KOR,Kim Cheong-Hwan,M,29.0,175.0,74.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Kim Dae-Eun,M,19.0,163.0,58.0,Summer,2004,Gymnastics,Gymnastics Men's Individual All-Around,Silver
KOR,Kim Dong-Seong,M,17.0,172.0,67.0,Winter,1998,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
KOR,Kim Gi-Taek,M,25.0,171.0,64.0,Summer,1988,Table Tennis,Table Tennis Men's Singles,Silver
KOR,Kim Gyeong-Seok,M,28.0,177.0,73.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Kim In-Seop,M,27.0,160.0,58.0,Summer,2000,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
KOR,Kim Jae-Beom,M,23.0,180.0,78.0,Summer,2008,Judo,Judo Men's Half-Middleweight,Silver
KOR,Kim Jae-Hwan,M,22.0,184.0,80.0,Summer,1988,Handball,Handball Men's Handball,Silver
KOR,Kim Jae-Yeop,M,19.0,172.0,60.0,Summer,1984,Judo,Judo Men's Extra-Lightweight,Silver
KOR,Kim Jeong-Cheol,M,23.0,172.0,68.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Kim Jong-Gyu,M,26.0,163.0,52.0,Summer,1984,Wrestling,"Wrestling Men's Flyweight, Freestyle",Silver
KOR,Kim Jong-Hyeon,M,27.0,170.0,73.0,Summer,2012,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",Silver
KOR,Kim Jong-Hyeon,M,31.0,170.0,73.0,Summer,2016,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Silver
KOR,Kim Seong-Il,M,19.0,174.0,60.0,Winter,2010,Short Track Speed Skating,"Short Track Speed Skating Men's 5,000 metres Relay",Silver
KOR,Kim Seong-Mun,M,23.0,172.0,71.0,Summer,1988,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Silver
PRK,Kim Song-Guk,M,20.0,177.0,64.0,Summer,2004,Boxing,Boxing Men's Featherweight,Silver
PRK,Kim U-Gil,M,22.0,162.0,48.0,Summer,1972,Boxing,Boxing Men's Light-Flyweight,Silver
KOR,Kim Yong-Bae,M,26.0,171.0,68.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Kim Yun,M,26.0,185.0,83.0,Summer,2000,Hockey,Hockey Men's Hockey,Silver
KOR,Kim Yun-Man,M,18.0,174.0,72.0,Winter,1992,Speed Skating,"Speed Skating Men's 1,000 metres",Silver
USA,Bruce D. Kimball,M,21.0,172.0,62.0,Summer,1984,Diving,Diving Men's Platform,Silver
USA,"Douglas Burns ""Doug"" Kimbell",M,28.0,205.0,104.0,Summer,1988,Water Polo,Water Polo Men's Water Polo,Silver
JPN,Kenji Kimihara,M,27.0,167.0,58.0,Summer,1968,Athletics,Athletics Men's Marathon,Silver
AUS,"Nicholas Andrew ""Nick"" Kimpton",M,20.0,185.0,85.0,Summer,2004,Baseball,Baseball Men's Baseball,Silver
JPN,Jutaro Kimura,M,28.0,174.0,69.0,Summer,1996,Baseball,Baseball Men's Baseball,Silver
JPN,Kenji Kimura,M,23.0,185.0,83.0,Summer,1968,Volleyball,Volleyball Men's Volleyball,Silver
CUB,Orestes Kindeln Olivares,M,35.0,190.0,86.0,Summer,2000,Baseball,Baseball Men's Baseball,Silver
GER,Manfred Kinder,M,22.0,184.0,73.0,Summer,1960,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
AUS,Brendan Robert Kingman,M,31.0,186.0,112.0,Summer,2004,Baseball,Baseball Men's Baseball,Silver
CAN,Mikal Kingsbury,M,21.0,174.0,68.0,Winter,2014,Freestyle Skiing,Freestyle Skiing Men's Moguls,Silver
FIN,Jorma Vilho Paavali Kinnunen,M,26.0,175.0,77.5,Summer,1968,Athletics,Athletics Men's Javelin Throw,Silver
USA,John Pitann Kinsella,M,16.0,193.0,91.0,Summer,1968,Swimming,"Swimming Men's 1,500 metres Freestyle",Silver
KEN,Eliud Kipchoge,M,23.0,167.0,57.0,Summer,2008,Athletics,"Athletics Men's 5,000 metres",Silver
DEN,Wilson Kosgei Kipketer,M,27.0,182.0,63.0,Summer,2000,Athletics,Athletics Men's 800 metres,Silver
KEN,Nixon Kiprotich,M,29.0,185.0,68.0,Summer,1992,Athletics,Athletics Men's 800 metres,Silver
KEN,Brimin Kiprop (Firmin-) Kipruto,M,19.0,175.0,55.0,Summer,2004,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
KEN,Moses Kipkore Kiptanui,M,24.0,175.0,60.0,Summer,1996,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
GER,Bjrn Kircheisen,M,18.0,183.0,69.0,Winter,2002,Nordic Combined,Nordic Combined Men's Team,Silver
GER,Bjrn Kircheisen,M,22.0,183.0,69.0,Winter,2006,Nordic Combined,Nordic Combined Men's Team,Silver
GER,Bjrn Kircheisen,M,30.0,183.0,69.0,Winter,2014,Nordic Combined,Nordic Combined Men's Team,Silver
GDR,Detlef Kirchhoff,M,21.0,208.0,106.0,Summer,1988,Rowing,Rowing Men's Coxed Pairs,Silver
GER,Detlef Kirchhoff,M,29.0,208.0,106.0,Summer,1996,Rowing,Rowing Men's Coxed Eights,Silver
GER,Mark Kirchner,M,21.0,178.0,68.0,Winter,1992,Biathlon,Biathlon Men's 20 kilometres,Silver
EUN,Valery Viktorovich Kiriyenko,M,26.0,170.0,65.0,Winter,1992,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
RUS,Valery Viktorovich Kiriyenko,M,28.0,170.0,65.0,Winter,1994,Biathlon,Biathlon Men's 4 x 7.5 kilometres Relay,Silver
USA,Morris Marshall Kirksey,M,24.0,178.0,77.0,Summer,1920,Athletics,Athletics Men's 100 metres,Silver
USA,"David Archer ""Dave"" Kirkwood",M,29.0,183.0,82.0,Summer,1964,Modern Pentathlon,Modern Pentathlon Men's Team,Silver
URS,Serhiy Fedorovych Kirsanov,M,25.0,180.0,80.0,Summer,1988,Canoeing,"Canoeing Men's Kayak Fours, 1,000 metres",Silver
KEN,Abel Kirui,M,30.0,177.0,62.0,Summer,2012,Athletics,Athletics Men's Marathon,Silver
JPN,Yoshihide Kiryu,M,20.0,175.0,68.0,Summer,2016,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Aleksey Ivanovich Kiselyov,M,26.0,178.0,75.0,Summer,1964,Boxing,Boxing Men's Light-Heavyweight,Silver
URS,Aleksey Ivanovich Kiselyov,M,30.0,178.0,75.0,Summer,1968,Boxing,Boxing Men's Middleweight,Silver
HUN,Antal Kiss,M,32.0,178.0,63.0,Summer,1968,Athletics,Athletics Men's 50 kilometres Walk,Silver
FRG,Jrgen Kissner,M,26.0,187.0,80.0,Summer,1968,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
BRA,"Joo ""Kita"" Leithardt Neto",M,26.0,180.0,73.0,Summer,1984,Football,Football Men's Football,Silver
JPN,Kosuke Kitajima,M,29.0,178.0,73.0,Summer,2012,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
JPN,Yoshihiro Kitazawa,M,21.0,168.0,61.0,Winter,1984,Speed Skating,Speed Skating Men's 500 metres,Silver
FIN,August Kiuru,M,25.0,172.0,68.0,Winter,1948,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
FIN,August Kiuru,M,33.0,172.0,68.0,Winter,1956,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
FIN,Tami Petri Antero Kiuru,M,29.0,182.0,65.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Large Hill, Team",Silver
USA,Abel Richard Kiviat,M,19.0,172.0,66.0,Summer,1912,Athletics,"Athletics Men's 1,500 metres",Silver
URS,Ivan Mikhaylovich Kizimov,M,40.0,171.0,72.0,Summer,1968,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver
NOR,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Winter,1998,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
NOR,Lasse Kjus (Kristoffersen-),M,27.0,180.0,88.0,Winter,1998,Alpine Skiing,Alpine Skiing Men's Combined,Silver
NOR,Lasse Kjus (Kristoffersen-),M,31.0,180.0,88.0,Winter,2002,Alpine Skiing,Alpine Skiing Men's Downhill,Silver
DEN,Per Kjrgaard Nielsen,M,25.0,182.0,75.0,Summer,1980,Sailing,Sailing Mixed Multihull,Silver
TCH,Jan Klap,M,26.0,175.0,76.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
USA,Edward Craig Klass,M,23.0,195.0,98.0,Summer,1988,Water Polo,Water Polo Men's Water Polo,Silver
GDR,Gert-Dietmar Klause,M,30.0,184.0,77.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
NED,Karel Klaver,M,25.0,187.0,85.0,Summer,2004,Hockey,Hockey Men's Hockey,Silver
GER,Hans-Joachim Klein,M,22.0,185.0,80.0,Summer,1964,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Silver
GER,Hans-Joachim Klein,M,22.0,185.0,80.0,Summer,1964,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
GER,Hans-Joachim Klein,M,22.0,185.0,80.0,Summer,1964,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
FRA,Jean Klein,M,16.0,172.0,52.0,Summer,1960,Rowing,Rowing Men's Coxed Fours,Silver
RUS,Martin Klein,M,27.0,174.0,77.5,Summer,1912,Wrestling,"Wrestling Men's Middleweight A, Greco-Roman",Silver
GER,Sascha Klein,M,22.0,173.0,71.0,Summer,2008,Diving,Diving Men's Synchronized Platform,Silver
NED,Piet Kleine,M,24.0,188.0,86.0,Winter,1976,Speed Skating,"Speed Skating Men's 5,000 metres",Silver
NED,Piet Kleine,M,28.0,188.0,86.0,Winter,1980,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
GER,"Theodor ""Theo"" Kleine",M,32.0,180.0,89.0,Summer,1956,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver
GER,Mark Kleinschmidt,M,22.0,199.0,95.0,Summer,1996,Rowing,Rowing Men's Coxed Eights,Silver
LAT,Ivans Klementjevs,M,31.0,176.0,80.0,Summer,1992,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
LAT,Ivans Klementjevs,M,35.0,176.0,80.0,Summer,1996,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Silver
URS,Valery Vladimirovich Kleshnyov,M,21.0,190.0,87.0,Summer,1980,Rowing,Rowing Men's Quadruple Sculls,Silver
RUS,Sergey Konstantinovich Klevchenya,M,23.0,176.0,70.0,Winter,1994,Speed Skating,Speed Skating Men's 500 metres,Silver
GER,Manfred Klieme,M,24.0,170.0,75.0,Summer,1960,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
AUS,Michael George Klim,M,23.0,191.0,81.0,Summer,2000,Swimming,Swimming Men's 100 metres Butterfly,Silver
AUS,Michael George Klim,M,23.0,191.0,81.0,Summer,2000,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
AUS,Michael George Klim,M,26.0,191.0,81.0,Summer,2004,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
URS,Romuald Iosifovich Klim,M,35.0,185.0,103.0,Summer,1968,Athletics,Athletics Men's Hammer Throw,Silver
TCH,Arnot Klimk,M,27.0,177.0,80.0,Summer,1972,Handball,Handball Men's Handball,Silver
URS,Viktor Yakovlevich Klimenko,M,19.0,169.0,61.0,Summer,1968,Gymnastics,Gymnastics Men's Team All-Around,Silver
URS,Viktor Yakovlevich Klimenko,M,23.0,169.0,61.0,Summer,1972,Gymnastics,Gymnastics Men's Team All-Around,Silver
URS,Viktor Yakovlevich Klimenko,M,23.0,169.0,61.0,Summer,1972,Gymnastics,Gymnastics Men's Horse Vault,Silver
AUT,Josef Kloimstein,M,30.0,180.0,80.0,Summer,1960,Rowing,Rowing Men's Coxless Pairs,Silver
NED,Marko Klok,M,24.0,194.0,88.0,Summer,1992,Volleyball,Volleyball Men's Volleyball,Silver
RUS,Dmitry Vyacheslavovich Klokov,M,25.0,182.0,105.0,Summer,2008,Weightlifting,Weightlifting Men's Heavyweight,Silver
USA,Carl Otto Klose,M,28.0,183.0,73.0,Summer,1920,Rowing,Rowing Men's Coxed Fours,Silver
GER,Lukas Klostermann,M,20.0,189.0,83.0,Summer,2016,Football,Football Men's Football,Silver
GER,Roger Kluge,M,22.0,191.0,85.0,Summer,2008,Cycling,Cycling Men's Points Race,Silver
POL,Aleksander Dominik Kak,M,21.0,185.0,86.0,Summer,1992,Football,Football Men's Football,Silver
POL,Kazimierz Kmiecik,M,24.0,175.0,69.0,Summer,1976,Football,Football Men's Football,Silver
SWE,Bo Karl-Olof Knape,M,23.0,181.0,65.0,Summer,1972,Sailing,Sailing Mixed Three Person Keelboat,Silver
AUT,Hans Knau,M,26.0,179.0,86.0,Winter,1998,Alpine Skiing,Alpine Skiing Men's Super G,Silver
GDR,Hansjrg Knauthe,M,27.0,178.0,70.0,Winter,1972,Biathlon,Biathlon Men's 20 kilometres,Silver
SVK,Slavomr Kazovick,M,29.0,191.0,98.0,Summer,1996,Canoeing,"Canoeing Men's Canadian Singles, 500 metres",Silver
GDR,Andreas Knebel,M,20.0,178.0,71.0,Summer,1980,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
TCH,Frantiek Knebort,M,20.0,177.0,76.0,Summer,1964,Football,Football Men's Football,Silver
YUG,"Andrija ""Andro"" Knego",M,19.0,205.0,96.0,Summer,1976,Basketball,Basketball Men's Basketball,Silver
TCH,Karel Knesl,M,22.0,183.0,81.0,Summer,1964,Football,Football Men's Football,Silver
FRG,Martin Knosp,M,24.0,178.0,74.0,Summer,1984,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver
DEN,Kim Wraae Knudsen,M,30.0,183.0,80.0,Summer,2008,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver
HKG,Ko Lai Chak,M,28.0,165.0,61.0,Summer,2004,Table Tennis,Table Tennis Men's Doubles,Silver
CRO,Vjekoslav Kobeak,M,22.0,189.0,89.0,Summer,1996,Water Polo,Water Polo Men's Water Polo,Silver
POL,Andrzej Kobylaski,M,21.0,175.0,68.0,Summer,1992,Football,Football Men's Football,Silver
USA,"William Conrad ""Bill"" Koch",M,20.0,178.0,75.0,Winter,1976,Cross Country Skiing,Cross Country Skiing Men's 30 kilometres,Silver
TCH,Ji Kochta,M,21.0,181.0,80.0,Winter,1968,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
HUN,Lajos Kocsis,M,25.0,167.0,70.0,Summer,1972,Football,Football Men's Football,Silver
KEN,Peter Koech,M,30.0,180.0,67.0,Summer,1988,Athletics,"Athletics Men's 3,000 metres Steeplechase",Silver
AUT,Andreas Kofler,M,21.0,180.0,63.0,Winter,2006,Ski Jumping,"Ski Jumping Men's Large Hill, Individual",Silver
JPN,Toshihiko Koga,M,28.0,169.0,78.0,Summer,1996,Judo,Judo Men's Half-Middleweight,Silver
GER,Siegfried Khler,M,24.0,178.0,72.0,Summer,1960,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
GDR,Thomas Khler,M,27.0,171.0,70.0,Winter,1968,Luge,Luge Men's Singles,Silver
FIN,Mikko Sakari Koivu,M,22.0,189.0,92.0,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
FIN,Saku Antero Koivu,M,31.0,179.0,81.5,Winter,2006,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
JPN,Isao Koizumi,M,23.0,183.0,75.0,Summer,1968,Volleyball,Volleyball Men's Volleyball,Silver
GRE,Leonidas Kokas,M,23.0,176.0,93.0,Summer,1996,Weightlifting,Weightlifting Men's Middle-Heavyweight,Silver
GDR,Manfred Kokot,M,28.0,176.0,80.0,Summer,1976,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
FRG,Peter-Michael Kolbe,M,22.0,194.0,84.0,Summer,1976,Rowing,Rowing Men's Single Sculls,Silver
FRG,Peter-Michael Kolbe,M,30.0,194.0,84.0,Summer,1984,Rowing,Rowing Men's Single Sculls,Silver
FRG,Peter-Michael Kolbe,M,35.0,194.0,84.0,Summer,1988,Rowing,Rowing Men's Single Sculls,Silver
HUN,Ern Kolczonay,M,27.0,175.0,66.0,Summer,1980,Fencing,"Fencing Men's epee, Individual",Silver
HUN,Ern Kolczonay,M,39.0,175.0,66.0,Summer,1992,Fencing,"Fencing Men's epee, Team",Silver
FIN,Eero Johannes Kolehmainen,M,33.0,171.0,64.0,Winter,1952,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Silver
FIN,"Johan Pietari ""Hannes"" Kolehmainen",M,22.0,168.0,57.5,Summer,1912,Athletics,"Athletics Men's Cross-Country, Team",Silver
USA,John Waldrip Kolius,M,25.0,178.0,82.0,Summer,1976,Sailing,Sailing Mixed Three Person Keelboat,Silver
EUN,Pavel Anatolyevich Kolobkov,M,22.0,182.0,75.0,Summer,1992,Fencing,"Fencing Men's epee, Individual",Silver
RUS,Pavel Anatolyevich Kolobkov,M,26.0,182.0,75.0,Summer,1996,Fencing,"Fencing Men's epee, Team",Silver
HUN,Tibor Komromi,M,24.0,182.0,93.0,Summer,1988,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
URS,Mykola Anatoliyovych Komarov,M,27.0,198.0,105.0,Summer,1988,Rowing,Rowing Men's Coxed Eights,Silver
CRO,Arijan Komazec,M,22.0,200.0,98.0,Summer,1992,Basketball,Basketball Men's Basketball,Silver
URS,Serik Kerimbekovich Konakbayev,M,20.0,180.0,64.0,Summer,1980,Boxing,Boxing Men's Light-Welterweight,Silver
URS,Vladimir Grigoryevich Kondra,M,25.0,186.0,82.0,Summer,1976,Volleyball,Volleyball Men's Volleyball,Silver
TCH,Jaroslav Konen,M,27.0,173.0,86.0,Summer,1972,Handball,Handball Men's Handball,Silver
CHN,Kong Linghui,M,24.0,175.0,66.0,Summer,2000,Table Tennis,Table Tennis Men's Doubles,Silver
JPN,Akitsugu Konno,M,27.0,162.0,53.0,Winter,1972,Ski Jumping,"Ski Jumping Men's Normal Hill, Individual",Silver
USA,Ford Hiroshi Konno,M,19.0,167.0,68.0,Summer,1952,Swimming,Swimming Men's 400 metres Freestyle,Silver
USA,Ford Hiroshi Konno,M,23.0,167.0,68.0,Summer,1956,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
JPN,Takanori Kono,M,24.0,175.0,63.0,Winter,1994,Nordic Combined,Nordic Combined Men's Individual,Silver
USA,"Tamio ""Tommy"" Kono",M,30.0,167.0,74.0,Summer,1960,Weightlifting,Weightlifting Men's Middleweight,Silver
URS,Yury Semyonovich Konovalov,M,26.0,183.0,77.0,Summer,1956,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Yury Semyonovich Konovalov,M,30.0,183.0,77.0,Summer,1960,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
HUN,Ferenc Konrd,M,27.0,183.0,88.0,Summer,1972,Water Polo,Water Polo Men's Water Polo,Silver
CYP,Pavlos Kontides,M,22.0,183.0,82.0,Summer,2012,Sailing,Sailing Men's One Person Dinghy,Silver
CAN,"Christopher ""Chris"" Kontos",M,30.0,185.0,89.0,Winter,1994,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
NGR,Peter Konyegwachie,M,18.0,161.0,57.0,Summer,1984,Boxing,Boxing Men's Featherweight,Silver
TCH,Petr Kop,M,27.0,179.0,72.0,Summer,1964,Volleyball,Volleyball Men's Volleyball,Silver
URS,Sergey Viktorovich Koplyakov,M,17.0,186.0,76.0,Summer,1976,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
URS,Sergey Viktorovich Koplyakov,M,21.0,186.0,76.0,Summer,1980,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
CZE,David Kopiva,M,24.0,192.0,89.0,Summer,2004,Rowing,Rowing Men's Quadruple Sculls,Silver
YUG,Radivoj Kora,M,29.0,193.0,94.0,Summer,1968,Basketball,Basketball Men's Basketball,Silver
TCH,Jaroslav Korbela,M,26.0,187.0,92.0,Winter,1984,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
TCH,Ji Kormank,M,29.0,178.0,79.0,Summer,1964,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",Silver
URS,Aleksandr Olegovich Kornelyuk,M,22.0,165.0,64.0,Summer,1972,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Valentin Mikhaylovich Kornev,M,26.0,174.0,68.0,Summer,1968,Shooting,"Shooting Mixed Free Rifle, Three Positions, 300 metres",Silver
URS,Yury Ivanovich Korneyev,M,23.0,198.0,92.0,Summer,1960,Basketball,Basketball Men's Basketball,Silver
URS,Yury Ivanovich Korneyev,M,27.0,198.0,92.0,Summer,1964,Basketball,Basketball Men's Basketball,Silver
GER,Helmut Krnig,M,22.0,175.0,66.0,Summer,1928,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
GER,Helmut Krnig,M,26.0,175.0,66.0,Summer,1932,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Nikolay Pavlovich Korolkov,M,33.0,176.0,71.0,Summer,1980,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
RUS,Yevgeny Yevgenyevich Korotyshkin,M,29.0,186.0,79.0,Summer,2012,Swimming,Swimming Men's 100 metres Butterfly,Silver
FIN,Jorma Aksel Kortelainen,M,23.0,185.0,75.0,Winter,1956,Cross Country Skiing,Cross Country Skiing Men's 4 x 10 kilometres Relay,Silver
FRG,Dirk Korthals,M,22.0,196.0,88.0,Summer,1984,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Silver
URS,Sergey Vladimirovich Koryazhkin,M,28.0,183.0,85.0,Summer,1988,Fencing,"Fencing Men's Sabre, Team",Silver
URS,Gusman Sittykovich Kosanov,M,25.0,175.0,68.0,Summer,1960,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
URS,Aleksandr Nikolayevich Koshkin,M,21.0,179.0,71.0,Summer,1980,Boxing,Boxing Men's Light-Middleweight,Silver
URS,Viktor Ivanovich Kosichkin,M,21.0,185.0,80.0,Winter,1960,Speed Skating,"Speed Skating Men's 10,000 metres",Silver
URS,Vladimir Ivanovich Kosinsky,M,23.0,172.0,67.0,Summer,1968,Swimming,Swimming Men's 100 metres Breaststroke,Silver
URS,Vladimir Ivanovich Kosinsky,M,23.0,172.0,67.0,Summer,1968,Swimming,Swimming Men's 200 metres Breaststroke,Silver
SLO,an Koir,M,29.0,184.0,77.0,Winter,2014,Snowboarding,Snowboarding Men's Parallel Slalom,Silver
