Event,Sport,Year,Country,NOC,Sex,Medal,sno,ID,Age,Height,Weight
Swimming Men's 400 metres Freestyle,Swimming,2012,China,CHN,M,Gold,232227.0,116505.0,20.0,198.0,89.0
Swimming Men's 400 metres Freestyle,Swimming,2016,Australia,AUS,M,Gold,98898.0,50055.0,20.0,190.0,88.0
Swimming Men's 400 metres Individual Medley,Swimming,1964,USA,USA,M,Gold,204820.0,102837.0,17.0,184.0,84.0
Swimming Men's 400 metres Individual Medley,Swimming,1968,USA,USA,M,Gold,95623.0,48406.0,21.0,191.0,80.0
Swimming Men's 400 metres Individual Medley,Swimming,1972,Sweden,SWE,M,Gold,132870.0,66883.0,21.0,186.0,86.0
Swimming Men's 400 metres Individual Medley,Swimming,1976,USA,USA,M,Gold,230319.0,115603.0,20.0,183.0,77.0
Swimming Men's 400 metres Individual Medley,Swimming,1980,Russia,URS,M,Gold,233672.0,117191.0,20.0,187.0,82.0
Swimming Men's 400 metres Individual Medley,Swimming,1984,Canada,CAN,M,Gold,16286.0,8749.0,20.0,189.0,80.0
Swimming Men's 400 metres Individual Medley,Swimming,1988,Hungary,HUN,M,Gold,49298.0,25393.0,21.0,186.0,82.0
Swimming Men's 400 metres Individual Medley,Swimming,1992,Hungary,HUN,M,Gold,49300.0,25393.0,25.0,186.0,82.0
Swimming Men's 400 metres Individual Medley,Swimming,1996,USA,USA,M,Gold,56881.0,29145.0,20.0,201.0,86.0
Swimming Men's 400 metres Individual Medley,Swimming,2000,USA,USA,M,Gold,56883.0,29145.0,24.0,201.0,86.0
Swimming Men's 400 metres Individual Medley,Swimming,2004,USA,USA,M,Gold,187894.0,94406.0,19.0,193.0,91.0
Swimming Men's 400 metres Individual Medley,Swimming,2008,USA,USA,M,Gold,187902.0,94406.0,23.0,193.0,91.0
Swimming Men's 400 metres Individual Medley,Swimming,2012,USA,USA,M,Gold,141436.0,70965.0,27.0,188.0,88.0
Swimming Men's 400 metres Individual Medley,Swimming,2016,Japan,JPN,M,Gold,88240.0,44745.0,21.0,177.0,71.0
Swimming Men's 440 yard Freestyle,Swimming,1904,USA,USA,M,Gold,48926.0,25215.0,19.0,183.0,70.0
Swimming Men's 50 metres Freestyle,Swimming,1988,USA,USA,M,Gold,22090.0,11642.0,22.0,200.0,95.0
Swimming Men's 50 metres Freestyle,Swimming,1992,Russia,EUN,M,Gold,191540.0,96173.0,20.0,200.0,87.0
Swimming Men's 50 metres Freestyle,Swimming,1996,Russia,RUS,M,Gold,191544.0,96173.0,24.0,200.0,87.0
Swimming Men's 50 metres Freestyle,Swimming,2000,USA,USA,M,Gold,76735.0,39059.0,22.0,194.5,89.5
Swimming Men's 50 metres Freestyle,Swimming,2004,USA,USA,M,Gold,88827.0,45039.0,29.0,198.0,99.0
Swimming Men's 50 metres Freestyle,Swimming,2008,Brazil,BRA,M,Gold,41794.0,21544.0,21.0,195.0,80.0
Swimming Men's 50 metres Freestyle,Swimming,2012,France,FRA,M,Gold,148031.0,74294.0,21.0,199.0,99.0
Swimming Men's 50 metres Freestyle,Swimming,2016,USA,USA,M,Gold,64650.0,33079.0,35.0,191.0,80.0
Swimming Men's 50 yard Freestyle,Swimming,1904,Hungary,HUN,M,Gold,254346.0,127339.0,23.0,187.0,83.0
Swimming Men's One Mile Freestyle,Swimming,1906,UK,GBR,M,Gold,237075.0,118890.0,21.0,165.0,66.0
Table Tennis Men's Doubles,Table Tennis,1988,China,CHN,M,Gold,71515.5,36350.0,24.5,166.0,57.5
Table Tennis Men's Doubles,Table Tennis,1992,China,CHN,M,Gold,200024.0,100242.0,23.5,169.0,65.0
Table Tennis Men's Doubles,Table Tennis,1996,China,CHN,M,Gold,132058.5,66501.5,20.0,171.5,63.0
Table Tennis Men's Doubles,Table Tennis,2000,China,CHN,M,Gold,260638.0,130468.0,23.5,180.0,72.5
Table Tennis Men's Doubles,Table Tennis,2004,China,CHN,M,Gold,92141.5,46490.0,22.0,175.0,70.5
Table Tennis Men's Singles,Table Tennis,1988,South Korea,KOR,M,Gold,266560.0,133350.0,20.0,166.0,58.0
Table Tennis Men's Singles,Table Tennis,1992,Sweden,SWE,M,Gold,255767.0,128051.0,26.0,179.0,76.0
Table Tennis Men's Singles,Table Tennis,1996,China,CHN,M,Gold,140567.0,70572.0,20.0,168.0,60.0
Table Tennis Men's Singles,Table Tennis,2000,China,CHN,M,Gold,123550.0,62431.0,24.0,175.0,66.0
Table Tennis Men's Singles,Table Tennis,2004,South Korea,KOR,M,Gold,266594.0,133363.0,22.0,178.0,72.0
Table Tennis Men's Singles,Table Tennis,2008,China,CHN,M,Gold,144925.0,72731.0,28.0,176.0,74.0
Table Tennis Men's Singles,Table Tennis,2012,China,CHN,M,Gold,268788.0,134479.0,24.0,178.0,70.0
Table Tennis Men's Singles,Table Tennis,2016,China,CHN,M,Gold,144931.0,72735.0,27.0,175.0,72.0
Table Tennis Men's Team,Table Tennis,2008,China,CHN,M,Gold,256549.0,128456.0,28.0,176.0,78.0
Table Tennis Men's Team,Table Tennis,2012,China,CHN,M,Gold,256551.0,128456.0,24.0,175.0,72.0
Table Tennis Men's Team,Table Tennis,2016,China,CHN,M,Gold,263973.0,132090.0,27.0,178.0,70.0
Taekwondo Men's Featherweight,Taekwondo,2000,USA,USA,M,Gold,142440.0,71467.0,21.0,191.0,83.0
Taekwondo Men's Featherweight,Taekwondo,2004,Iran,IRI,M,Gold,207612.0,104185.0,28.0,182.0,79.0
Taekwondo Men's Featherweight,Taekwondo,2008,South Korea,KOR,M,Gold,225076.0,113084.0,20.0,176.0,68.0
Taekwondo Men's Featherweight,Taekwondo,2012,Turkey,TUR,M,Gold,237201.0,118959.0,23.0,180.0,68.0
Taekwondo Men's Featherweight,Taekwondo,2016,Jordan,JOR,M,Gold,1080.0,608.0,20.0,178.0,68.0
Taekwondo Men's Flyweight,Taekwondo,2000,Greece,GRE,M,Gold,164564.0,82626.0,20.0,180.0,58.0
Taekwondo Men's Flyweight,Taekwondo,2004,Taiwan,TPE,M,Gold,41413.0,21359.0,22.0,175.0,58.0
Taekwondo Men's Flyweight,Taekwondo,2008,Mexico,MEX,M,Gold,185613.0,93319.0,28.0,171.0,58.0
Taekwondo Men's Flyweight,Taekwondo,2012,Spain,ESP,M,Gold,81821.0,41543.0,22.0,185.0,68.0
Taekwondo Men's Flyweight,Taekwondo,2016,China,CHN,M,Gold,269117.0,134663.0,20.0,188.0,63.0
Taekwondo Men's Heavyweight,Taekwondo,2000,South Korea,KOR,M,Gold,118442.0,59916.0,25.0,196.0,84.0
Taekwondo Men's Heavyweight,Taekwondo,2004,South Korea,KOR,M,Gold,165688.0,83220.0,27.0,191.0,91.0
Taekwondo Men's Heavyweight,Taekwondo,2008,South Korea,KOR,M,Gold,104760.0,53025.0,21.0,190.0,91.0
Taekwondo Men's Heavyweight,Taekwondo,2012,Italy,ITA,M,Gold,161568.0,81111.0,28.0,183.0,78.0
Taekwondo Men's Heavyweight,Taekwondo,2016,Azerbaijan,AZE,M,Gold,103668.0,52448.0,26.0,200.0,93.0
Taekwondo Men's Welterweight,Taekwondo,2000,Cuba,CUB,M,Gold,152405.0,76495.0,23.0,193.0,81.0
Taekwondo Men's Welterweight,Taekwondo,2004,USA,USA,M,Gold,142441.0,71467.0,25.0,191.0,83.0
Taekwondo Men's Welterweight,Taekwondo,2008,Iran,IRI,M,Gold,207613.0,104185.0,32.0,182.0,79.0
Taekwondo Men's Welterweight,Taekwondo,2012,Argentina,ARG,M,Gold,46149.0,23820.0,25.0,183.0,79.0
Taekwondo Men's Welterweight,Taekwondo,2016,Ivory Coast,CIV,M,Gold,42069.0,21695.0,22.0,186.0,80.0
Tennis Men's Doubles,Tennis,1988,USA,USA,M,Gold,142873.0,71987.0,25.0,188.0,78.5
Tennis Men's Doubles,Tennis,1992,Germany,GER,M,Gold,123317.5,62199.5,26.0,192.0,82.0
Tennis Men's Doubles,Tennis,1996,Australia,AUS,M,Gold,262824.5,131507.5,27.5,180.5,77.5
Tennis Men's Doubles,Tennis,2000,Canada,CAN,M,Gold,151187.0,76037.5,27.5,187.0,83.0
Tennis Men's Doubles,Tennis,2004,Chile,CHI,M,Gold,116854.0,58884.0,25.0,182.0,81.0
Tennis Men's Doubles,Tennis,2008,Switzerland,SUI,M,Gold,162481.0,81719.0,24.5,184.0,79.5
Tennis Men's Doubles,Tennis,2012,USA,USA,M,Gold,30828.5,15881.0,34.0,192.0,89.5
Tennis Men's Doubles,Tennis,2016,Spain,ESP,M,Gold,154793.0,77714.5,32.0,180.0,75.5
Tennis Men's Singles,Tennis,1988,Czech Republic,TCH,M,Gold,155412.0,78018.0,24.0,190.0,81.0
Tennis Men's Singles,Tennis,1992,Switzerland,SUI,M,Gold,204600.0,102731.0,21.0,200.0,88.0
Tennis Men's Singles,Tennis,1996,USA,USA,M,Gold,2031.0,1122.0,26.0,180.0,80.0
Tennis Men's Singles,Tennis,2000,Russia,RUS,M,Gold,111833.0,56621.0,26.0,191.0,83.0
Tennis Men's Singles,Tennis,2004,Chile,CHI,M,Gold,151943.0,76256.0,26.0,182.0,80.0
Tennis Men's Singles,Tennis,2008,Spain,ESP,M,Gold,167223.0,84006.0,22.0,185.0,80.0
Tennis Men's Singles,Tennis,2012,UK,GBR,M,Gold,166369.0,83558.0,25.0,190.0,83.0
Tennis Men's Singles,Tennis,2016,UK,GBR,M,Gold,166372.0,83558.0,29.0,190.0,83.0
Tennis Mixed Doubles,Tennis,2012,Belarus,BLR,M,Gold,159975.0,80274.0,35.0,196.0,90.0
Tennis Mixed Doubles,Tennis,2016,USA,USA,M,Gold,224335.0,112686.0,23.0,191.0,84.0
Trampolining Men's Individual,Trampolining,2000,Russia,RUS,M,Gold,164226.0,82432.0,30.0,173.0,76.0
Trampolining Men's Individual,Trampolining,2004,Ukraine,UKR,M,Gold,171573.0,86218.0,26.0,172.0,62.0
Trampolining Men's Individual,Trampolining,2008,China,CHN,M,Gold,143255.0,71898.0,19.0,170.0,58.0
Trampolining Men's Individual,Trampolining,2012,China,CHN,M,Gold,57336.0,29368.0,23.0,168.0,57.0
Trampolining Men's Individual,Trampolining,2016,Belarus,BLR,M,Gold,81511.0,41389.0,20.0,173.0,66.0
Triathlon Men's Olympic Distance,Triathlon,2000,Canada,CAN,M,Gold,259796.0,130061.0,25.0,177.0,70.0
Triathlon Men's Olympic Distance,Triathlon,2004,New Zealand,NZL,M,Gold,36277.0,18641.0,33.0,183.0,75.0
Triathlon Men's Olympic Distance,Triathlon,2008,Germany,GER,M,Gold,73378.0,37289.0,26.0,194.0,75.0
Triathlon Men's Olympic Distance,Triathlon,2012,UK,GBR,M,Gold,30261.0,15627.0,24.0,184.0,70.0
Triathlon Men's Olympic Distance,Triathlon,2016,UK,GBR,M,Gold,30262.0,15627.0,28.0,184.0,70.0
Tug-Of-War Men's Tug-Of-War,Tug-Of-War,1906,Germany,GER,M,Gold,201241.0,101078.0,23.0,182.0,81.0
Tug-Of-War Men's Tug-Of-War,Tug-Of-War,1908,UK,GBR,M,Gold,15011.0,8105.0,30.0,185.0,99.0
Volleyball Men's Volleyball,Volleyball,1964,Russia,URS,M,Gold,125771.0,63449.0,27.0,185.0,82.0
Volleyball Men's Volleyball,Volleyball,1968,Russia,URS,M,Gold,142695.0,71705.0,26.0,186.0,82.5
Volleyball Men's Volleyball,Volleyball,1972,Japan,JPN,M,Gold,170784.0,85831.0,24.5,191.0,85.0
Volleyball Men's Volleyball,Volleyball,1976,Poland,POL,M,Gold,175113.5,87888.5,26.0,191.0,86.0
Volleyball Men's Volleyball,Volleyball,1980,Russia,URS,M,Gold,151988.5,76276.5,27.0,194.0,94.0
Volleyball Men's Volleyball,Volleyball,1984,USA,USA,M,Gold,171262.5,85947.0,26.0,193.0,87.0
Volleyball Men's Volleyball,Volleyball,1988,USA,USA,M,Gold,193385.0,97144.0,26.0,194.0,89.0
Volleyball Men's Volleyball,Volleyball,1992,Brazil,BRA,M,Gold,131840.5,66379.5,23.5,196.0,90.0
Volleyball Men's Volleyball,Volleyball,1996,Netherlands,NED,M,Gold,203177.5,102009.0,27.5,202.0,93.5
Volleyball Men's Volleyball,Volleyball,2000,Serbia,SCG,M,Gold,125531.0,63341.0,27.0,197.0,87.0
Volleyball Men's Volleyball,Volleyball,2004,Brazil,BRA,M,Gold,90340.5,45775.0,28.0,195.5,90.0
Volleyball Men's Volleyball,Volleyball,2008,USA,USA,M,Gold,146961.5,73847.5,30.0,200.5,96.5
Volleyball Men's Volleyball,Volleyball,2012,Russia,RUS,M,Gold,138085.5,69559.0,27.0,200.0,97.0
Volleyball Men's Volleyball,Volleyball,2016,Brazil,BRA,M,Gold,114671.5,57775.5,30.0,198.5,88.0
Water Polo Men's Water Polo,Water Polo,1904,USA,USA,M,Gold,248128.0,124227.0,24.0,173.0,66.0
Water Polo Men's Water Polo,Water Polo,1908,UK,GBR,M,Gold,209496.5,105193.0,26.0,179.5,78.0
Water Polo Men's Water Polo,Water Polo,1912,UK,GBR,M,Gold,209499.5,105193.0,33.0,183.0,89.0
Water Polo Men's Water Polo,Water Polo,1920,UK,GBR,M,Gold,209501.0,105193.0,37.5,183.0,90.5
Water Polo Men's Water Polo,Water Polo,1952,Hungary,HUN,M,Gold,110642.5,55979.0,22.0,179.5,74.0
Water Polo Men's Water Polo,Water Polo,1956,Hungary,HUN,M,Gold,110193.5,55756.0,25.0,183.0,79.5
Water Polo Men's Water Polo,Water Polo,1960,Italy,ITA,M,Gold,137825.5,69255.5,22.0,182.0,79.5
Water Polo Men's Water Polo,Water Polo,1964,Hungary,HUN,M,Gold,100233.5,50798.0,29.0,184.0,82.0
Water Polo Men's Water Polo,Water Polo,1968,Serbia,YUG,M,Gold,150127.0,75290.0,26.0,190.0,95.0
Water Polo Men's Water Polo,Water Polo,1972,Russia,URS,M,Gold,111611.0,56492.0,26.0,183.0,86.0
Water Polo Men's Water Polo,Water Polo,1976,Hungary,HUN,M,Gold,115876.0,58693.0,25.0,185.0,88.0
Water Polo Men's Water Polo,Water Polo,1980,Russia,URS,M,Gold,125227.0,63190.0,23.0,184.0,84.0
Water Polo Men's Water Polo,Water Polo,1984,Serbia,YUG,M,Gold,158869.0,79759.0,24.0,192.0,91.0
Water Polo Men's Water Polo,Water Polo,1988,Serbia,YUG,M,Gold,158870.0,79759.0,22.0,196.0,95.0
Water Polo Men's Water Polo,Water Polo,1992,Italy,ITA,M,Gold,58180.0,29817.0,26.5,185.0,81.5
Water Polo Men's Water Polo,Water Polo,1996,Spain,ESP,M,Gold,169347.0,85042.0,26.5,186.0,83.0
Water Polo Men's Water Polo,Water Polo,2000,Hungary,HUN,M,Gold,149285.0,74887.0,24.0,193.0,96.0
Water Polo Men's Water Polo,Water Polo,2004,Hungary,HUN,M,Gold,145781.0,73160.0,28.0,198.0,98.0
Water Polo Men's Water Polo,Water Polo,2008,Hungary,HUN,M,Gold,120212.0,60844.0,30.0,196.0,101.0
Water Polo Men's Water Polo,Water Polo,2012,Croatia,CRO,M,Gold,96196.0,48704.0,26.0,199.0,100.0
Water Polo Men's Water Polo,Water Polo,2016,Serbia,SRB,M,Gold,160387.0,80483.0,29.0,196.0,97.0
Weightlifting Men's Bantamweight,Weightlifting,1948,USA,USA,M,Gold,53943.0,27672.0,34.0,140.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1956,USA,USA,M,Gold,253066.0,126720.0,23.0,152.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1960,USA,USA,M,Gold,253067.0,126720.0,27.0,152.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1964,Russia,URS,M,Gold,247304.0,123826.0,29.0,156.0,58.0
Weightlifting Men's Bantamweight,Weightlifting,1968,Iran,IRI,M,Gold,168432.0,84650.0,23.0,150.0,52.0
Weightlifting Men's Bantamweight,Weightlifting,1972,Hungary,HUN,M,Gold,70850.0,36065.0,34.0,150.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1976,Bulgaria,BUL,M,Gold,173918.0,87369.0,27.0,155.0,58.0
Weightlifting Men's Bantamweight,Weightlifting,1980,Cuba,CUB,M,Gold,173853.0,87332.0,21.0,155.0,52.0
Weightlifting Men's Bantamweight,Weightlifting,1984,China,CHN,M,Gold,263430.0,131818.0,24.0,158.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1988,Russia,URS,M,Gold,160031.0,80306.0,27.0,155.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1992,South Korea,KOR,M,Gold,107764.0,54472.0,22.0,155.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,1996,China,CHN,M,Gold,236199.0,118425.0,25.0,160.0,60.0
Weightlifting Men's Bantamweight,Weightlifting,2000,Turkey,TUR,M,Gold,166750.0,83764.0,27.0,150.0,54.0
Weightlifting Men's Bantamweight,Weightlifting,2004,Turkey,TUR,M,Gold,166751.0,83764.0,31.0,150.0,54.0
Weightlifting Men's Bantamweight,Weightlifting,2008,China,CHN,M,Gold,141936.0,71207.0,17.0,150.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,2012,North Korea,PRK,M,Gold,177103.0,89040.0,20.0,151.0,56.0
Weightlifting Men's Bantamweight,Weightlifting,2016,China,CHN,M,Gold,141937.0,71207.0,25.0,150.0,56.0
Weightlifting Men's Featherweight,Weightlifting,1924,Italy,ITA,M,Gold,74392.0,37780.0,19.0,170.0,59.0
Weightlifting Men's Featherweight,Weightlifting,1956,USA,USA,M,Gold,19829.0,10448.0,20.0,157.0,59.5
Weightlifting Men's Featherweight,Weightlifting,1960,Russia,URS,M,Gold,159627.0,80114.0,27.0,156.0,60.0
Weightlifting Men's Featherweight,Weightlifting,1964,Japan,JPN,M,Gold,160590.0,80575.0,24.0,154.0,58.0
Weightlifting Men's Featherweight,Weightlifting,1968,Japan,JPN,M,Gold,160591.0,80575.0,28.0,154.0,58.0
Weightlifting Men's Featherweight,Weightlifting,1972,Bulgaria,BUL,M,Gold,173917.0,87369.0,24.0,155.0,58.0
Weightlifting Men's Featherweight,Weightlifting,1976,Russia,URS,M,Gold,123018.0,62174.0,24.0,157.0,62.0
Weightlifting Men's Featherweight,Weightlifting,1980,Russia,URS,M,Gold,153607.0,77090.0,26.0,156.0,60.0
Weightlifting Men's Featherweight,Weightlifting,1984,China,CHN,M,Gold,39413.0,20280.0,26.0,156.0,60.0
Weightlifting Men's Featherweight,Weightlifting,1988,Turkey,TUR,M,Gold,231896.0,116336.0,21.0,150.0,62.0
Weightlifting Men's Featherweight,Weightlifting,1992,Turkey,TUR,M,Gold,231897.0,116336.0,25.0,150.0,62.0
Weightlifting Men's Featherweight,Weightlifting,1996,Turkey,TUR,M,Gold,231898.0,116336.0,29.0,150.0,62.0
Weightlifting Men's Featherweight,Weightlifting,2000,Croatia,CRO,M,Gold,186376.0,93706.0,30.0,167.0,69.0
Weightlifting Men's Featherweight,Weightlifting,2004,China,CHN,M,Gold,218399.0,109689.0,24.0,160.0,69.0
Weightlifting Men's Featherweight,Weightlifting,2008,China,CHN,M,Gold,268960.0,134566.0,25.0,161.0,62.0
Weightlifting Men's Featherweight,Weightlifting,2012,North Korea,PRK,M,Gold,119133.0,60297.0,23.0,158.0,62.0
Weightlifting Men's Featherweight,Weightlifting,2016,Colombia,COL,M,Gold,69147.0,35261.0,33.0,159.0,62.0
Weightlifting Men's Flyweight,Weightlifting,1972,Poland,POL,M,Gold,223087.0,112044.0,31.0,153.0,52.0
Weightlifting Men's Flyweight,Weightlifting,1976,Russia,URS,M,Gold,254680.0,127498.0,25.0,144.0,55.0
Weightlifting Men's Flyweight,Weightlifting,1980,Russia,URS,M,Gold,178636.0,89786.0,26.0,158.0,52.0
Weightlifting Men's Flyweight,Weightlifting,1984,China,CHN,M,Gold,268529.0,134336.0,19.0,158.0,52.0
Weightlifting Men's Flyweight,Weightlifting,1988,Bulgaria,BUL,M,Gold,149749.0,75103.0,20.0,152.0,59.0
Weightlifting Men's Flyweight,Weightlifting,1992,Bulgaria,BUL,M,Gold,104366.0,52809.0,20.0,155.0,54.0
Weightlifting Men's Flyweight,Weightlifting,1996,Turkey,TUR,M,Gold,166749.0,83764.0,23.0,150.0,54.0
Weightlifting Men's Heavyweight,Weightlifting,1932,Czech Republic,TCH,M,Gold,222305.0,111694.0,33.0,178.0,83.0
Weightlifting Men's Heavyweight,Weightlifting,1956,USA,USA,M,Gold,6863.0,3854.0,24.0,178.0,141.0
Weightlifting Men's Heavyweight,Weightlifting,1960,Russia,URS,M,Gold,253578.0,126988.0,24.0,185.0,130.5
Weightlifting Men's Heavyweight,Weightlifting,1964,Russia,URS,M,Gold,268659.0,134407.0,26.0,189.0,163.0
Weightlifting Men's Heavyweight,Weightlifting,1968,Russia,URS,M,Gold,268660.0,134407.0,30.0,189.0,163.0
Weightlifting Men's Heavyweight,Weightlifting,1972,Russia,URS,M,Gold,235663.0,118158.0,28.0,174.0,100.0
Weightlifting Men's Heavyweight,Weightlifting,1976,Russia,URS,M,Gold,268145.0,134152.0,25.0,177.0,110.0
Weightlifting Men's Heavyweight,Weightlifting,2000,Iran,IRI,M,Gold,236916.0,118792.0,22.0,180.0,105.0
Weightlifting Men's Heavyweight,Weightlifting,2004,Russia,RUS,M,Gold,19617.0,10352.0,24.0,180.0,105.0
Weightlifting Men's Heavyweight,Weightlifting,2008,Belarus,BLR,M,Gold,9940.0,5432.0,20.0,172.0,105.0
Weightlifting Men's Heavyweight,Weightlifting,2012,Ukraine,UKR,M,Gold,242004.0,121215.0,26.0,181.0,105.0
Weightlifting Men's Heavyweight,Weightlifting,2016,Uzbekistan,UZB,M,Gold,173984.0,87401.0,24.0,183.0,109.0
Weightlifting Men's Heavyweight I,Weightlifting,1980,Czech Republic,TCH,M,Gold,267867.0,134015.0,23.0,184.0,99.0
Weightlifting Men's Heavyweight I,Weightlifting,1984,Germany,FRG,M,Gold,159478.0,80040.0,33.0,170.0,90.0
Weightlifting Men's Heavyweight I,Weightlifting,1988,Russia,URS,M,Gold,129903.0,65400.0,27.0,178.0,100.0
Weightlifting Men's Heavyweight I,Weightlifting,1996,Greece,GRE,M,Gold,112083.0,56762.0,27.0,176.0,93.0
Weightlifting Men's Heavyweight II,Weightlifting,1984,Italy,ITA,M,Gold,174623.0,87717.0,23.0,182.0,112.0
Weightlifting Men's Heavyweight II,Weightlifting,1988,Russia,URS,M,Gold,267359.0,133764.0,25.0,180.0,110.0
Weightlifting Men's Heavyweight II,Weightlifting,1992,Germany,GER,M,Gold,258655.0,129508.0,23.0,183.0,130.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1920,France,FRA,M,Gold,33417.0,17233.0,26.0,167.0,82.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1924,France,FRA,M,Gold,200735.0,100814.0,20.0,173.0,82.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1952,Russia,URS,M,Gold,141785.0,71130.0,27.0,167.0,85.5
Weightlifting Men's Light-Heavyweight,Weightlifting,1956,USA,USA,M,Gold,123718.0,62503.0,26.0,167.0,74.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1960,Poland,POL,M,Gold,180636.0,90781.0,28.0,181.0,86.5
Weightlifting Men's Light-Heavyweight,Weightlifting,1964,Russia,URS,M,Gold,190225.0,95545.0,36.0,172.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1968,Russia,URS,M,Gold,216087.0,108463.0,30.0,164.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1972,Norway,NOR,M,Gold,107636.0,54410.0,24.0,165.0,78.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1976,Russia,URS,M,Gold,217675.0,109338.0,29.0,174.0,84.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1980,Russia,URS,M,Gold,250011.0,125217.0,24.0,171.0,82.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1984,Romania,ROU,M,Gold,17087.0,9147.0,24.0,164.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1988,Russia,URS,M,Gold,9716.0,5327.0,26.0,169.0,85.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1992,Greece,GRE,M,Gold,55726.0,28558.0,20.0,173.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,1996,Greece,GRE,M,Gold,55727.0,28558.0,24.0,173.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,2000,Greece,GRE,M,Gold,55728.0,28558.0,28.0,173.0,83.0
Weightlifting Men's Light-Heavyweight,Weightlifting,2004,Georgia,GEO,M,Gold,10010.0,5466.0,28.0,173.0,85.0
Weightlifting Men's Light-Heavyweight,Weightlifting,2008,China,CHN,M,Gold,143308.0,71929.0,22.0,175.0,85.0
Weightlifting Men's Light-Heavyweight,Weightlifting,2012,Poland,POL,M,Gold,269667.0,134947.0,23.0,170.0,94.0
Weightlifting Men's Light-Heavyweight,Weightlifting,2016,Iran,IRI,M,Gold,204729.0,102805.0,25.0,177.0,85.0
Weightlifting Men's Lightweight,Weightlifting,1920,Estonia,EST,M,Gold,170032.0,85457.0,24.0,166.0,74.0
Weightlifting Men's Lightweight,Weightlifting,1924,France,FRA,M,Gold,52428.0,26940.0,30.0,171.0,66.0
Weightlifting Men's Lightweight,Weightlifting,1932,France,FRA,M,Gold,60414.0,30941.0,21.0,164.0,67.0
Weightlifting Men's Lightweight,Weightlifting,1952,USA,USA,M,Gold,123717.0,62503.0,22.0,167.0,74.0
Weightlifting Men's Lightweight,Weightlifting,1960,Russia,URS,M,Gold,32728.0,16831.0,27.0,162.0,67.0
Weightlifting Men's Lightweight,Weightlifting,1964,Poland,POL,M,Gold,15808.0,8525.0,29.0,165.0,65.5
Weightlifting Men's Lightweight,Weightlifting,1968,Poland,POL,M,Gold,15809.0,8525.0,33.0,165.0,65.5
Weightlifting Men's Lightweight,Weightlifting,1972,Russia,URS,M,Gold,120103.0,60791.0,23.0,160.0,67.0
Weightlifting Men's Lightweight,Weightlifting,1976,Russia,URS,M,Gold,124435.0,62851.0,35.0,160.0,70.0
Weightlifting Men's Lightweight,Weightlifting,1980,Bulgaria,BUL,M,Gold,206297.0,103553.0,21.0,164.0,67.0
Weightlifting Men's Lightweight,Weightlifting,1984,China,CHN,M,Gold,265033.0,132624.0,26.0,164.0,68.0
Weightlifting Men's Lightweight,Weightlifting,1988,Germany,GDR,M,Gold,129133.0,65015.0,29.0,166.0,69.0
Weightlifting Men's Lightweight,Weightlifting,1992,Russia,EUN,M,Gold,159048.0,79836.0,23.0,165.0,70.0
