NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
NOR,Anita Moen-Guidon (-Moen Bonden),F,34.0,167.0,58.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
ESP,Lourdes Mohedano Snchez de Mora,F,21.0,173.0,53.0,Summer,2016,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Silver
ROU,Marcela Moldovan-Zsak,F,28.0,169.0,58.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Silver
GDR,Silke Mller (Gladisch-),F,24.0,168.0,57.0,Summer,1988,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
BRA,Mnica Anglica de Paula,F,26.0,178.0,76.0,Summer,2004,Football,Football Women's Football,Silver
CAN,Jessica Monroe (-Gonin),F,30.0,178.0,75.0,Summer,1996,Rowing,Rowing Women's Coxed Eights,Silver
CAN,Anne Katherine Montminy (-Goldman),F,25.0,165.0,49.0,Summer,2000,Diving,Diving Women's Synchronized Platform,Silver
USA,Heather L. Moody,F,27.0,182.0,77.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Silver
KOR,Moon Gyeong-Ja,F,18.0,181.0,72.0,Summer,1984,Basketball,Basketball Women's Basketball,Silver
GBR,Ann Elizabeth Moore,F,22.0,157.0,53.0,Summer,1972,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver
CAN,Kristie Moore,F,30.0,173.0,77.0,Winter,2010,Curling,Curling Women's Curling,Silver
CAN,Kirsten Moore-Towers,F,21.0,149.0,45.0,Winter,2014,Figure Skating,Figure Skating Mixed Team,Silver
GRE,"Antonia ""Tonia"" Moraiti",F,27.0,165.0,54.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Silver
GRE,"Evangelia ""Evi"" Moraitidou",F,29.0,184.0,74.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Silver
SVK,Martina Moravcov,F,24.0,172.0,60.0,Summer,2000,Swimming,Swimming Women's 200 metres Freestyle,Silver
SVK,Martina Moravcov,F,24.0,172.0,60.0,Summer,2000,Swimming,Swimming Women's 100 metres Butterfly,Silver
NED,Ftima Moreira de Melo,F,26.0,160.0,55.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
CUB,Yipsi Moreno Gonzlez,F,23.0,175.0,78.0,Summer,2004,Athletics,Athletics Women's Hammer Throw,Silver
CUB,Yipsi Moreno Gonzlez,F,27.0,175.0,78.0,Summer,2008,Athletics,Athletics Women's Hammer Throw,Silver
AUS,Sandra Anne Morgan (-Beavis),F,18.0,167.0,67.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
CAN,Andranne Morin,F,30.0,178.0,71.0,Summer,2012,Rowing,Rowing Women's Coxed Eights,Silver
EUN,Nataliya Igorevna Morozova,F,19.0,188.0,74.0,Summer,1992,Volleyball,Volleyball Women's Volleyball,Silver
RUS,Nataliya Igorevna Morozova,F,27.0,188.0,74.0,Summer,2000,Volleyball,Volleyball Women's Volleyball,Silver
USA,Sandi Morris,F,24.0,173.0,62.0,Summer,2016,Athletics,Athletics Women's Pole Vault,Silver
AUS,Simmone Anne Morrow,F,27.0,169.0,62.0,Summer,2004,Softball,Softball Women's Softball,Silver
FRG,Christina Helga Moser (-Gttert),F,23.0,165.0,59.0,Summer,1984,Hockey,Hockey Women's Hockey,Silver
SUI,Michle Moser (Knobel-),F,26.0,175.0,72.0,Winter,2006,Curling,Curling Women's Curling,Silver
AUT,Annemarie Moser-Prll,F,18.0,170.0,59.0,Winter,1972,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
AUT,Annemarie Moser-Prll,F,18.0,170.0,59.0,Winter,1972,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Silver
AUS,Tracey Mosley,F,30.0,170.0,73.0,Summer,2004,Softball,Softball Women's Softball,Silver
USA,Tara Mounsey,F,23.0,167.0,68.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
GBR,Alison Mowbray,F,33.0,181.0,72.0,Summer,2004,Rowing,Rowing Women's Quadruple Sculls,Silver
NOR,Berit Mrdre-Lammedal,F,27.0,168.0,57.0,Winter,1968,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
POL,Magdalena Urszula Mroczkiewicz,F,21.0,179.0,65.0,Summer,2000,Fencing,"Fencing Women's Foil, Team",Silver
FRA,Camille-Marie Manuella Muffat,F,22.0,183.0,71.0,Summer,2012,Swimming,Swimming Women's 200 metres Freestyle,Silver
NED,Marianne Muis,F,20.0,186.0,73.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
NED,Mildred Muis,F,20.0,185.0,74.0,Summer,1988,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
YUG,Razija Mujanovi (-Gibanica),F,21.0,201.0,102.0,Summer,1988,Basketball,Basketball Women's Basketball,Silver
NED,Eefke Marije Mulder,F,26.0,177.0,63.0,Summer,2004,Hockey,Hockey Women's Hockey,Silver
NED,Mandy Mulder,F,21.0,170.0,61.0,Summer,2008,Sailing,Sailing Women's Three Person Keelboat,Silver
SUI,"Gabriela ""Gabi"" Mller (-Verbiest)",F,21.0,164.0,60.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
GDR,Petra Mller (-Schersing),F,23.0,180.0,67.0,Summer,1988,Athletics,Athletics Women's 400 metres,Silver
GER,Susanne Mller (-Bellenbaum),F,20.0,169.0,60.0,Summer,1992,Hockey,Hockey Women's Hockey,Silver
USA,Siri Lynn Mullinix,F,22.0,170.0,63.0,Summer,2000,Football,Football Women's Football,Silver
KOR,Mun Gyeong-Ha,F,24.0,176.0,62.0,Summer,2004,Handball,Handball Women's Handball,Silver
KOR,Mun Pil-Hui,F,21.0,168.0,62.0,Summer,2004,Handball,Handball Women's Handball,Silver
USA,Diana Marie Munz (-DePetro),F,18.0,162.0,56.0,Summer,2000,Swimming,Swimming Women's 400 metres Freestyle,Silver
URS,Nina Olegovna Muradyan,F,21.0,171.0,66.0,Summer,1976,Volleyball,Volleyball Women's Volleyball,Silver
URS,Sofiya Ivanovna Muratova (Poduzdova-),F,31.0,160.0,55.0,Summer,1960,Gymnastics,Gymnastics Women's Individual All-Around,Silver
URS,Sofiya Ivanovna Muratova (Poduzdova-),F,31.0,160.0,55.0,Summer,1960,Gymnastics,Gymnastics Women's Horse Vault,Silver
USA,Margaret Murdock (Thompson-),F,33.0,163.0,73.0,Summer,1976,Shooting,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",Silver
IRL,Annalise Murphy,F,26.0,184.0,72.0,Summer,2016,Sailing,Sailing Women's One Person Dinghy,Silver
GBR,Samantha Murray,F,22.0,174.0,60.0,Summer,2012,Modern Pentathlon,Modern Pentathlon Women's Individual,Silver
RUS,Aliya Farkhatovna Mustafina,F,17.0,162.0,48.0,Summer,2012,Gymnastics,Gymnastics Women's Team All-Around,Silver
RUS,Aliya Farkhatovna Mustafina,F,21.0,162.0,48.0,Summer,2016,Gymnastics,Gymnastics Women's Team All-Around,Silver
FIN,Kaija Marja Mustonen,F,22.0,166.0,53.0,Winter,1964,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
FIN,Kaija Marja Mustonen,F,26.0,166.0,53.0,Winter,1968,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
ARG,"Mara Florencia ""Flor"" Mutio",F,27.0,171.0,68.0,Summer,2012,Hockey,Hockey Women's Hockey,Silver
FRA,Christine Carmen Marie Muzio,F,25.0,168.0,50.0,Summer,1976,Fencing,"Fencing Women's Foil, Team",Silver
KOR,Myeom Bok-Hui,F,25.0,168.0,66.0,Summer,2004,Handball,Handball Women's Handball,Silver
USA,Paula Jean Myers-Pope,F,17.0,162.0,51.0,Summer,1952,Diving,Diving Women's Platform,Silver
USA,Paula Jean Myers-Pope,F,25.0,162.0,51.0,Summer,1960,Diving,Diving Women's Springboard,Silver
USA,Paula Jean Myers-Pope,F,25.0,162.0,51.0,Summer,1960,Diving,Diving Women's Platform,Silver
GRE,"Anthoula ""Anthi"" Mylonaki",F,20.0,178.0,77.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Silver
URS,Valentyna Hryhorivna Myshak (-Voloshchuk),F,22.0,182.0,70.0,Summer,1964,Volleyball,Volleyball Women's Volleyball,Silver
GRE,"Elisavet ""Elli"" Mystakidou",F,26.0,177.0,67.0,Summer,2004,Taekwondo,Taekwondo Women's Welterweight,Silver
KOR,Na Gyeong-Min,F,19.0,175.0,65.0,Summer,1996,Badminton,Badminton Mixed Doubles,Silver
JPN,Yuki Nagasato-Ogimi,F,25.0,168.0,60.0,Summer,2012,Football,Football Women's Football,Silver
HUN,Anik Nagy,F,30.0,186.0,75.0,Summer,2000,Handball,Handball Women's Handball,Silver
JPN,Emi Naito,F,20.0,162.0,63.0,Summer,2000,Softball,Softball Women's Softball,Silver
JPN,Mai Nakamura,F,21.0,170.0,67.0,Summer,2000,Swimming,Swimming Women's 100 metres Backstroke,Silver
YUG,Danira Naki (-Bili),F,19.0,184.0,72.0,Summer,1988,Basketball,Basketball Women's Basketball,Silver
USA,Nadia Anita Louise Nall (-Richesson),F,16.0,165.0,56.0,Summer,1992,Swimming,Swimming Women's 100 metres Breaststroke,Silver
KOR,Nam Hyeon-Hui,F,26.0,155.0,46.0,Summer,2008,Fencing,"Fencing Women's Foil, Individual",Silver
NZL,Tyla Nathan-Wong,F,22.0,163.0,58.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Silver
INA,Lilyana Natsir,F,22.0,169.0,62.0,Summer,2008,Badminton,Badminton Mixed Doubles,Silver
BLR,Darya Sergeyevna Naumova,F,20.0,165.0,76.0,Summer,2016,Weightlifting,Weightlifting Women's Heavyweight,Silver
RUS,Nataliya Viktorovna Nazarova,F,25.0,168.0,57.0,Summer,2004,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
RUS,Nataliya Viktorovna Nazarova,F,33.0,168.0,57.0,Summer,2012,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
KEN,"Wincatherine Nyambura ""Catherine"" Ndereba",F,32.0,160.0,45.0,Summer,2004,Athletics,Athletics Women's Marathon,Silver
KEN,"Wincatherine Nyambura ""Catherine"" Ndereba",F,36.0,160.0,45.0,Summer,2008,Athletics,Athletics Women's Marathon,Silver
FRA,Emmeline Ndongue,F,29.0,192.0,82.0,Summer,2012,Basketball,Basketball Women's Basketball,Silver
ESP,Astou Barro Ndour Gueye,F,21.0,195.0,68.0,Summer,2016,Basketball,Basketball Women's Basketball,Silver
USA,Lia Neal,F,21.0,178.0,75.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
AUS,Leah Neale,F,21.0,173.0,66.0,Summer,2016,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
ROU,Veronica Necula,F,21.0,182.0,80.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Silver
ROU,Veronica Necula,F,25.0,182.0,80.0,Summer,1992,Rowing,Rowing Women's Coxed Eights,Silver
AUS,Jade Neilsen,F,21.0,175.0,70.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
GDR,Kathrin Neimke,F,22.0,180.0,91.0,Summer,1988,Athletics,Athletics Women's Shot Put,Silver
KAZ,Irina Sergeyevna Nekrasova,F,20.0,168.0,63.0,Summer,2008,Weightlifting,Weightlifting Women's Middleweight,Silver
USA,Lianne McLellan Nelson-Bennion,F,32.0,177.0,68.0,Summer,2004,Rowing,Rowing Women's Coxed Eights,Silver
AUT,Emese Nemeth-Hunyady (-Jrvinen),F,27.0,167.0,65.0,Winter,1994,Speed Skating,"Speed Skating Women's 3,000 metres",Silver
TCH,Marianna Nmethov-Krajrov,F,16.0,154.0,49.0,Summer,1964,Gymnastics,Gymnastics Women's Team All-Around,Silver
TCH,Marianna Nmethov-Krajrov,F,20.0,154.0,49.0,Summer,1968,Gymnastics,Gymnastics Women's Team All-Around,Silver
GER,"Stefanie ""Steffi"" Nerius",F,32.0,178.0,72.0,Summer,2004,Athletics,Athletics Women's Javelin Throw,Silver
CAN,Christine Margaret Nesbitt,F,20.0,171.0,68.0,Winter,2006,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),Silver
GER,Annett Neumann,F,22.0,170.0,65.0,Summer,1992,Cycling,Cycling Women's Sprint,Silver
CZE,Kateina Neumannov,F,24.0,175.0,67.0,Winter,1998,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Silver
CZE,Kateina Neumannov,F,28.0,175.0,67.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Silver
CZE,Kateina Neumannov,F,28.0,175.0,67.0,Winter,2002,Cross Country Skiing,Cross Country Skiing Women's 5/5 kilometres Pursuit,Silver
CZE,Kateina Neumannov,F,32.0,175.0,67.0,Winter,2006,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Silver
AUT,Angelika Neuner,F,22.0,172.0,64.0,Winter,1992,Luge,Luge Women's Singles,Silver
GER,Magdalena Neuner (-Holzer),F,23.0,166.0,58.0,Winter,2010,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
SWE,Frida Margareta Nevalainen,F,19.0,165.0,64.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
CHN,Ni Hong,F,22.0,175.0,62.0,Summer,2008,Fencing,"Fencing Women's Sabre, Team",Silver
CHN,Nian Yun,F,13.0,168.0,61.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
FRA,Haby Niar,F,23.0,176.0,66.0,Summer,2016,Taekwondo,Taekwondo Women's Welterweight,Silver
ESP,Laura Nicholls Gonzlez,F,27.0,190.0,90.0,Summer,2016,Basketball,Basketball Women's Basketball,Silver
GER,"Barbara ""Babsi"" Niedernhuber",F,23.0,174.0,69.0,Winter,1998,Luge,Luge Women's Singles,Silver
GER,"Barbara ""Babsi"" Niedernhuber",F,27.0,174.0,69.0,Winter,2002,Luge,Luge Women's Singles,Silver
FRG,"Judith ""Jutta"" Niehaus (-Tiemann)",F,24.0,168.0,60.0,Summer,1988,Cycling,"Cycling Women's Road Race, Individual",Silver
GER,Gunda Niemann-Stirnemann-Kleemann,F,25.0,170.0,65.0,Winter,1992,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
GER,Gunda Niemann-Stirnemann-Kleemann,F,27.0,170.0,65.0,Winter,1994,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
GER,Gunda Niemann-Stirnemann-Kleemann,F,31.0,170.0,65.0,Winter,1998,Speed Skating,"Speed Skating Women's 1,500 metres",Silver
GER,Gunda Niemann-Stirnemann-Kleemann,F,31.0,170.0,65.0,Winter,1998,Speed Skating,"Speed Skating Women's 5,000 metres",Silver
FIN,Minna Eliisa Nieminen,F,31.0,172.0,62.0,Summer,2008,Rowing,Rowing Women's Lightweight Double Sculls,Silver
RUS,Olga Viktorovna Nikolayeva,F,32.0,190.0,74.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Silver
EUN,Yelena Nikolayevna Nikolayeva (Kuznetsova-),F,26.0,164.0,58.0,Summer,1992,Athletics,Athletics Women's 10 kilometres Walk,Silver
SRB,Jelena Nikoli,F,34.0,194.0,79.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
EUN,Marina Anatolyevna Nikulina-Pankova,F,29.0,180.0,78.0,Summer,1992,Volleyball,Volleyball Women's Volleyball,Silver
NOR,Elin Nilsen,F,23.0,168.0,55.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
NOR,Elin Nilsen,F,25.0,168.0,55.0,Winter,1994,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
NOR,Elin Nilsen,F,29.0,168.0,55.0,Winter,1998,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
FRA,Gnonsiane Niombla,F,26.0,172.0,69.0,Summer,2016,Handball,Handball Women's Handball,Silver
FIN,Kerttu Elina Niskanen,F,25.0,172.0,58.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
FIN,Kerttu Elina Niskanen,F,25.0,172.0,58.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Silver
BDI,Francine Niyonsaba,F,23.0,166.0,60.0,Summer,2016,Athletics,Athletics Women's 800 metres,Silver
USA,Ogonna Nneka Nnamani,F,25.0,185.0,80.0,Summer,2008,Volleyball,Volleyball Women's Volleyball,Silver
GDR,Angelika Noack,F,25.0,177.0,83.0,Summer,1976,Rowing,Rowing Women's Coxless Pairs,Silver
CHN,Nong Qunhua,F,26.0,165.0,55.0,Summer,1992,Badminton,Badminton Women's Doubles,Silver
SWE,"Elina Elisabeth ""Lisa"" Nordn",F,27.0,176.0,60.0,Summer,2012,Triathlon,Triathlon Women's Olympic Distance,Silver
GER,Anke Nothnagel-von Seck,F,25.0,174.0,70.0,Summer,1992,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
URS,Yelena Dmitriyevna Novikova-Belova,F,32.0,176.0,69.0,Summer,1980,Fencing,"Fencing Women's Foil, Team",Silver
TCH,Jana Novotn,F,19.0,175.0,63.0,Summer,1988,Tennis,Tennis Women's Doubles,Silver
CZE,Jana Novotn,F,27.0,175.0,63.0,Summer,1996,Tennis,Tennis Women's Doubles,Silver
EUN,Liliya Foatovna Nurutdinova,F,28.0,174.0,52.0,Summer,1992,Athletics,Athletics Women's 800 metres,Silver
USA,Stacey Annette Nuveman (-Deniz),F,30.0,183.0,109.0,Summer,2008,Softball,Softball Women's Softball,Silver
HUN,"Magdolna ""Magda"" Nyri-Kovcs",F,39.0,164.0,58.0,Summer,1960,Fencing,"Fencing Women's Foil, Team",Silver
NOR,Inger Helene Nybrten,F,31.0,175.0,63.0,Winter,1992,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
NOR,Inger Helene Nybrten,F,33.0,175.0,63.0,Winter,1994,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver
USA,Lacey Pearl Nymeyer (-John),F,22.0,175.0,66.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Silver
CAN,Karen Anne Nystrom,F,28.0,168.0,63.0,Winter,1998,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
FRA,Estelle Nze Minko,F,24.0,178.0,67.0,Summer,2016,Handball,Handball Women's Handball,Silver
KOR,O Seung-Sin,F,24.0,165.0,59.0,Summer,1996,Hockey,Hockey Women's Hockey,Silver
ROU,Ecaterina Oancia (Iane-),F,34.0,157.0,44.0,Summer,1988,Rowing,Rowing Women's Coxed Eights,Silver
CAN,Patricia Obee,F,24.0,165.0,60.0,Summer,2016,Rowing,Rowing Women's Lightweight Double Sculls,Silver
GER,Christina Obergfll,F,30.0,175.0,79.0,Summer,2012,Athletics,Athletics Women's Javelin Throw,Silver
GDR,Ute Oberhoffner-Wei,F,26.0,166.0,66.0,Winter,1988,Luge,Luge Women's Singles,Silver
KEN,Hellen Onsando Obiri,F,26.0,160.0,50.0,Summer,2016,Athletics,"Athletics Women's 5,000 metres",Silver
USA,Mary Anne O'Connor,F,22.0,180.0,72.0,Summer,1976,Basketball,Basketball Women's Basketball,Silver
GBR,Siobhan-Marie O'Connor,F,20.0,173.0,60.0,Summer,2016,Swimming,Swimming Women's 200 metres Individual Medley,Silver
CAN,Susan O'Connor,F,32.0,163.0,68.0,Winter,2010,Curling,Curling Women's Curling,Silver
KEN,Isabella Bosibori Ochichi,F,24.0,152.0,41.0,Summer,2004,Athletics,"Athletics Women's 5,000 metres",Silver
RUS,Sofya Albertovna Ochigava,F,25.0,170.0,60.0,Summer,2012,Boxing,Boxing Women's Lightweight,Silver
GBR,Dorothy Jennifer Beatrice Odam-Tyler,F,16.0,168.0,52.0,Summer,1936,Athletics,Athletics Women's High Jump,Silver
GBR,Dorothy Jennifer Beatrice Odam-Tyler,F,28.0,168.0,52.0,Summer,1948,Athletics,Athletics Women's High Jump,Silver
GDR,Marlies Oelsner-Ghr,F,22.0,165.0,55.0,Summer,1980,Athletics,Athletics Women's 100 metres,Silver
GDR,Marlies Oelsner-Ghr,F,30.0,165.0,55.0,Summer,1988,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
SUI,Brigitte Oertli,F,25.0,174.0,70.0,Winter,1988,Alpine Skiing,Alpine Skiing Women's Downhill,Silver
SUI,Brigitte Oertli,F,25.0,174.0,70.0,Winter,1988,Alpine Skiing,Alpine Skiing Women's Combined,Silver
NGR,Ruth Ogbeifo,F,28.0,161.0,75.0,Summer,2000,Weightlifting,Weightlifting Women's Heavyweight,Silver
EUN,Valentina Vitalyevna Ogiyenko,F,27.0,182.0,72.0,Summer,1992,Volleyball,Volleyball Women's Volleyball,Silver
SRB,Maja Ognjenovi,F,31.0,183.0,67.0,Summer,2016,Volleyball,Volleyball Women's Volleyball,Silver
YUG,Mirjana Ognjenovi,F,26.0,172.0,67.0,Summer,1980,Handball,Handball Women's Handball,Silver
NGR,Falilat Ogunkoya (-Osheku),F,27.0,172.0,66.0,Summer,1996,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
KOR,Oh Seong-Ok,F,23.0,171.0,64.0,Summer,1996,Handball,Handball Women's Handball,Silver
KOR,Oh Seong-Ok,F,31.0,171.0,64.0,Summer,2004,Handball,Handball Women's Handball,Silver
KOR,Oh Yeong-Ran,F,23.0,171.0,73.0,Summer,1996,Handball,Handball Women's Handball,Silver
KOR,Oh Yeong-Ran,F,31.0,171.0,73.0,Summer,2004,Handball,Handball Women's Handball,Silver
JPN,Shinobu Ohno,F,28.0,154.0,51.0,Summer,2012,Football,Football Women's Football,Silver
GBR,Christine Ijeoma Chika Ohuruogu,F,28.0,172.0,70.0,Summer,2012,Athletics,Athletics Women's 400 metres,Silver
GRE,Katerina Oikonomopoulou,F,26.0,180.0,60.0,Summer,2004,Water Polo,Water Polo Women's Water Polo,Silver
JPN,Sumie Oinuma,F,22.0,171.0,60.0,Summer,1968,Volleyball,Volleyball Women's Volleyball,Silver
JPN,Sumie Oinuma,F,25.0,171.0,60.0,Summer,1972,Volleyball,Volleyball Women's Volleyball,Silver
SWE,Emilie Louise O'Konor,F,22.0,171.0,67.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Silver
JPN,Mariko Okamoto (-Nakano),F,20.0,173.0,66.0,Summer,1972,Volleyball,Volleyball Women's Volleyball,Silver
URS,Antonina Nikolayevna Okorokova-Lazareva,F,27.0,182.0,68.0,Summer,1968,Athletics,Athletics Women's High Jump,Silver
ROU,Maria Olaru,F,18.0,163.0,48.0,Summer,2000,Gymnastics,Gymnastics Women's Individual All-Around,Silver
CAN,"Penelope ""Penny"" Oleksiak",F,16.0,185.0,68.0,Summer,2016,Swimming,Swimming Women's 100 metres Butterfly,Silver
ROU,Elisabeta Oleniuc-Lip,F,23.0,183.0,80.0,Summer,1988,Rowing,Rowing Women's Double Sculls,Silver
ROU,Elisabeta Oleniuc-Lip,F,27.0,183.0,80.0,Summer,1992,Rowing,Rowing Women's Double Sculls,Silver
GBR,Violet Rose Olney (-Parish),F,25.0,162.0,56.0,Summer,1936,Athletics,Athletics Women's 4 x 100 metres Relay,Silver
SWE,Anna-Carin Helena Cecilia Olofsson-Zidek,F,32.0,159.0,55.0,Winter,2006,Biathlon,Biathlon Women's 7.5 kilometres Sprint,Silver
SWE,Anna Gunilla Olsson,F,20.0,165.0,58.0,Summer,1984,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
ROU,Ioana Olteanu (Clin-),F,26.0,178.0,74.0,Summer,1992,Rowing,Rowing Women's Coxed Eights,Silver
URS,Alevtina Sergeyevna Olyunina-Smirnova (-Panarina),F,29.0,167.0,62.0,Winter,1972,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver
AUS,"Susan ""Susie"" O'Neill",F,22.0,171.0,63.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
AUS,"Susan ""Susie"" O'Neill",F,27.0,171.0,63.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Silver
AUS,"Susan ""Susie"" O'Neill",F,27.0,171.0,63.0,Summer,2000,Swimming,Swimming Women's 200 metres Butterfly,Silver
AUS,"Susan ""Susie"" O'Neill",F,27.0,171.0,63.0,Summer,2000,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Silver
ARG,Vanina Paula Oneto,F,27.0,164.0,66.0,Summer,2000,Hockey,Hockey Women's Hockey,Silver
HUN,Henrietta nodi,F,18.0,146.0,47.0,Summer,1992,Gymnastics,Gymnastics Women's Floor Exercise,Silver
NGR,Charity Opara (-Asonze),F,24.0,170.0,60.0,Summer,1996,Athletics,Athletics Women's 4 x 400 metres Relay,Silver
GER,Britta Oppelt,F,26.0,172.0,69.0,Summer,2004,Rowing,Rowing Women's Double Sculls,Silver
GER,Britta Oppelt,F,34.0,172.0,69.0,Summer,2012,Rowing,Rowing Women's Quadruple Sculls,Silver
ROU,Olga Orban-Szabo (Orbn-Szab),F,18.0,161.0,55.0,Summer,1956,Fencing,"Fencing Women's Foil, Individual",Silver
NED,"Maria Johanna Martina ""Miriam"" Oremans (-Vermeer)",F,28.0,169.0,65.0,Summer,2000,Tennis,Tennis Women's Doubles,Silver
ROU,Rozalia Oros (-Husti/-Huszti),F,20.0,168.0,55.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Silver
MEX,Alejandra Orozco Loza,F,15.0,156.0,47.0,Summer,2012,Diving,Diving Women's Synchronized Platform,Silver
CUB,Idalys Ortz Bocourt,F,26.0,180.0,95.0,Summer,2016,Judo,Judo Women's Heavyweight,Silver
ESP,"Matilde ""Mati"" Ortz Reyes",F,21.0,174.0,67.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Silver
USA,Bernice Jane Orwig,F,23.0,182.0,77.0,Summer,2000,Water Polo,Water Polo Women's Water Polo,Silver
IRL,Sonia O'Sullivan,F,30.0,175.0,55.0,Summer,2000,Athletics,"Athletics Women's 5,000 metres",Silver
URS,Liliya Semenivna Osadcha,F,23.0,177.0,79.0,Summer,1976,Volleyball,Volleyball Women's Volleyball,Silver
USA,Ruth Irene Osburn,F,20.0,170.0,59.0,Summer,1932,Athletics,Athletics Women's Discus Throw,Silver
