NOC,Name,Sex,Age,Height,Weight,Season,Year,Sport,Event,Medal
EUN,Yelena Pavlovna Belova (-Kalyanova),F,26.0,172.0,58.0,Winter,1992,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,Bronze
RUS,Olga Konstantinovna Belova-Gorbunova,F,22.0,169.0,60.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Bronze
RUS,Anastasiya Yevgenyevna Belyakova,F,23.0,173.0,60.0,Summer,2016,Boxing,Boxing Women's Lightweight,Bronze
CAN,Meaghan Benfeito,F,23.0,155.0,48.0,Summer,2012,Diving,Diving Women's Synchronized Platform,Bronze
CAN,Meaghan Benfeito,F,27.0,155.0,48.0,Summer,2016,Diving,Diving Women's Platform,Bronze
CAN,Meaghan Benfeito,F,27.0,155.0,48.0,Summer,2016,Diving,Diving Women's Synchronized Platform,Bronze
MAR,Hasna Benhassi,F,30.0,166.0,47.0,Summer,2008,Athletics,Athletics Women's 800 metres,Bronze
CAN,"Brittany ""Britt"" Benn",F,27.0,165.0,68.0,Summer,2016,Rugby Sevens,Rugby Sevens Women's Rugby Sevens,Bronze
NED,Carina Marguerite Benninga,F,26.0,164.0,64.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
SUI,Laura Benz,F,21.0,172.0,63.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
SUI,Sara Benz,F,21.0,163.0,55.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
ROU,Mdlina Bere,F,23.0,186.0,75.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Bronze
NOR,Tora Berger (-Tveldal),F,32.0,166.0,56.0,Winter,2014,Biathlon,Biathlon Women's 4 x 6 kilometres Relay,Bronze
SWE,Emelie Anna Berggren,F,19.0,170.0,66.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
SWE,Kajsa Margareta Bergqvist (-Herngren-),F,23.0,175.0,59.0,Summer,2000,Athletics,Athletics Women's High Jump,Bronze
SWE,Margit Anna Kristina Bergstrand,F,38.0,162.0,63.0,Winter,2002,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
NED,Lobke Berkhout,F,31.0,183.0,70.0,Summer,2012,Sailing,Sailing Women's Two Person Dinghy,Bronze
HUN,Mria Berzsenyi,F,29.0,170.0,58.0,Summer,1976,Handball,Handball Women's Handball,Bronze
URS,Nadezhda Viktorovna Besfamilnaya,F,25.0,166.0,55.0,Summer,1976,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
NED,"Catharina Johanna ""Toos"" Beumer (-Krediet)",F,17.0,174.0,70.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
CAN,Allison Beveridge,F,23.0,169.0,62.0,Summer,2016,Cycling,Cycling Women's Team Pursuit,Bronze
FRG,Ina Beyermann,F,19.0,170.0,60.0,Summer,1984,Swimming,Swimming Women's 200 metres Butterfly,Bronze
UKR,Hanna Volodymyrivna Bezsonova,F,20.0,174.0,49.0,Summer,2004,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
UKR,Hanna Volodymyrivna Bezsonova,F,24.0,174.0,49.0,Summer,2008,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze
BLR,Yuliya Valentinovna Bichik,F,21.0,184.0,84.0,Summer,2004,Rowing,Rowing Women's Coxless Pairs,Bronze
BLR,Yuliya Valentinovna Bichik,F,25.0,184.0,84.0,Summer,2008,Rowing,Rowing Women's Coxless Pairs,Bronze
MAR,Nezha Bidouane,F,30.0,174.0,65.0,Summer,2000,Athletics,Athletics Women's 400 metres Hurdles,Bronze
CAN,Laryssa Biesenthal,F,25.0,173.0,66.0,Summer,1996,Rowing,Rowing Women's Quadruple Sculls,Bronze
CAN,Laryssa Biesenthal,F,29.0,173.0,66.0,Summer,2000,Rowing,Rowing Women's Coxed Eights,Bronze
GBR,"Mary Denise Bignal-Rand (-Toomey, -Reese)",F,24.0,173.0,61.0,Summer,1964,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
TUR,Hamide Bkn (-Tosun),F,22.0,167.0,57.0,Summer,2000,Taekwondo,Taekwondo Women's Featherweight,Bronze
USA,Simone Arianne Biles,F,19.0,143.0,47.0,Summer,2016,Gymnastics,Gymnastics Women's Balance Beam,Bronze
IOA,Aranka Binder,F,26.0,163.0,47.0,Summer,1992,Shooting,"Shooting Women's Air Rifle, 10 metres",Bronze
AUS,Abby Bishop,F,23.0,189.0,85.0,Summer,2012,Basketball,Basketball Women's Basketball,Bronze
YUG,Mira Bjedov (-Nikoli),F,24.0,192.0,77.0,Summer,1980,Basketball,Basketball Women's Basketball,Bronze
NOR,Marit Bjrgen,F,29.0,168.0,64.0,Winter,2010,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze
AUS,Marilyn Mary Black (-Vassella),F,20.0,165.0,55.0,Summer,1964,Athletics,Athletics Women's 200 metres,Bronze
USA,Julie Lynne Black-Burns Richards,F,33.0,170.0,54.0,Summer,2004,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze
BUL,Yordanka Blagoeva Ivanova,F,29.0,175.0,64.0,Summer,1976,Athletics,Athletics Women's High Jump,Bronze
USA,Bonnie Kathleen Blair (-Cruikshank),F,23.0,165.0,59.0,Winter,1988,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
ITA,Elisa Blanchi,F,24.0,168.0,49.0,Summer,2012,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
USA,Susan M. Blinks,F,42.0,167.0,68.0,Summer,2000,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
DEN,Pernille Blume,F,22.0,170.0,58.0,Summer,2016,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
SUI,Fernande Bochatay (-Frank),F,22.0,163.0,57.0,Winter,1968,Alpine Skiing,Alpine Skiing Women's Giant Slalom,Bronze
RUS,Yevgeniya Aleksandrovna Bochkaryova,F,16.0,160.0,40.0,Summer,1996,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
FRG,Inge Bdding (Eckhoff-),F,25.0,154.0,48.0,Summer,1972,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
NED,Margot Madeleine Boer,F,28.0,182.0,72.0,Winter,2014,Speed Skating,Speed Skating Women's 500 metres,Bronze
NED,Margot Madeleine Boer,F,28.0,182.0,72.0,Winter,2014,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze
BUL,Krasimira Nikolova Bogdanova,F,27.0,182.0,73.0,Summer,1976,Basketball,Basketball Women's Basketball,Bronze
URS,Yuliya Alekseyevna Bogdanova,F,16.0,170.0,66.0,Summer,1980,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
ROU,Andreea Boghian,F,24.0,186.0,78.0,Summer,2016,Rowing,Rowing Women's Coxed Eights,Bronze
URS,Svetlana Leonidovna Boginskaya,F,15.0,157.0,44.0,Summer,1988,Gymnastics,Gymnastics Women's Individual All-Around,Bronze
USA,Wendy Lou Lansbach Boglioli,F,21.0,180.0,64.0,Summer,1976,Swimming,Swimming Women's 100 metres Butterfly,Bronze
GER,Stefanie Bhler,F,32.0,170.0,54.0,Winter,2014,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Bronze
GER,Annett Bhm,F,24.0,179.0,83.0,Summer,2004,Judo,Judo Women's Middleweight,Bronze
NED,"Maria Yolande Caroline Gertrude ""Marjolein"" Bolhuis-Eijsvogel",F,27.0,168.0,63.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
BUL,Rumelyana Boncheva Stefanova,F,23.0,176.0,69.0,Summer,1980,Rowing,Rowing Women's Coxed Quadruple Sculls,Bronze
ROU,Elena Bondar,F,21.0,178.0,74.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Bronze
FRA,Charlotte Bonnet,F,17.0,175.0,64.0,Summer,2012,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
NED,Minke Gertine Booij,F,23.0,163.0,57.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
NED,Ageeth Boomgaardt,F,27.0,168.0,63.0,Summer,2000,Hockey,Hockey Women's Hockey,Bronze
THA,Yaowapa Boorapolchai,F,19.0,159.0,49.0,Summer,2004,Taekwondo,Taekwondo Women's Flyweight,Bronze
AUS,Katrin Borchert,F,27.0,178.0,70.0,Summer,1996,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",Bronze
AUS,Katrin Borchert,F,31.0,178.0,70.0,Summer,2000,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
RUS,Mariya Olegovna Borisova,F,19.0,184.0,95.0,Summer,2016,Water Polo,Water Polo Women's Water Polo,Bronze
BUL,Verka Borisova (-Stoyanova),F,25.0,170.0,64.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Bronze
UKR,Anastasiya Valerivna Borodina,F,22.0,192.0,75.0,Summer,2004,Handball,Handball Women's Handball,Bronze
GER,Kathrin Boron (-Kppen),F,38.0,184.0,77.0,Summer,2008,Rowing,Rowing Women's Quadruple Sculls,Bronze
UKR,Nataliya Serhivna Borysenko,F,28.0,188.0,72.0,Summer,2004,Handball,Handball Women's Handball,Bronze
TCH,Eva Boskov-Vchtov (-Hlavkov),F,20.0,162.0,59.0,Summer,1952,Gymnastics,Gymnastics Women's Team All-Around,Bronze
NED,Edith Bosch,F,28.0,183.0,70.0,Summer,2008,Judo,Judo Women's Middleweight,Bronze
NED,Edith Bosch,F,32.0,183.0,70.0,Summer,2012,Judo,Judo Women's Middleweight,Bronze
CAN,Dominique Simone Bosshart,F,22.0,178.0,82.0,Summer,2000,Taekwondo,Taekwondo Women's Heavyweight,Bronze
TUN,Ins Boubakri,F,27.0,167.0,56.0,Summer,2016,Fencing,"Fencing Women's Foil, Individual",Bronze
CAN,Christine-Isabel Boudrias,F,25.0,165.0,61.0,Winter,1998,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
NED,Carline Bouw,F,27.0,184.0,72.0,Summer,2012,Rowing,Rowing Women's Coxed Eights,Bronze
AUS,Jodie Bowering,F,26.0,167.0,67.0,Summer,2008,Softball,Softball Women's Softball,Bronze
USA,"Frentorish ""Tori"" Bowie",F,25.0,175.0,58.0,Summer,2016,Athletics,Athletics Women's 200 metres,Bronze
AUS,Carla Maree Boyd (Porter-),F,20.0,185.0,80.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
BUL,Tsvetana Bozhurina (-Fillippini),F,28.0,180.0,75.0,Summer,1980,Volleyball,Volleyball Women's Volleyball,Bronze
AUS,Amber Bradley,F,24.0,178.0,74.0,Summer,2004,Rowing,Rowing Women's Quadruple Sculls,Bronze
AUS,Karen Patricia  Brancourt (-Pollock),F,22.0,180.0,79.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Bronze
SUI,Colette Brand (-Roth),F,30.0,164.0,50.0,Winter,1998,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze
GER,Nicole Brandebusemeyer,F,25.0,174.0,60.0,Summer,2000,Football,Football Women's Football,Bronze
CAN,Isabelle Brasseur (-Marval),F,21.0,150.0,44.0,Winter,1992,Figure Skating,Figure Skating Mixed Pairs,Bronze
CAN,Isabelle Brasseur (-Marval),F,23.0,150.0,44.0,Winter,1994,Figure Skating,Figure Skating Mixed Pairs,Bronze
GER,Sabine Braun,F,27.0,174.0,65.0,Summer,1992,Athletics,Athletics Women's Heptathlon,Bronze
USA,Charlotte Bredahl (-Baker),F,35.0,175.0,61.0,Summer,1992,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
GDR,Christina Brehmer-Lathan,F,22.0,169.0,57.0,Summer,1980,Athletics,Athletics Women's 400 metres,Bronze
GER,Linda Bresonik,F,24.0,175.0,60.0,Summer,2008,Football,Football Women's Football,Bronze
GDR,Grit Breuer (-Springstein),F,16.0,168.0,63.0,Summer,1988,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
GER,Grit Breuer (-Springstein),F,24.0,168.0,63.0,Summer,1996,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
FRA,Anne Briand-Bouthiaux,F,25.0,174.0,52.0,Winter,1994,Biathlon,Biathlon Women's 4 x 7.5 kilometres Relay,Bronze
NED,Enith Sijtje Maria Brigitha (-Salle),F,21.0,174.0,67.0,Summer,1976,Swimming,Swimming Women's 100 metres Freestyle,Bronze
NED,Enith Sijtje Maria Brigitha (-Salle),F,21.0,174.0,67.0,Summer,1976,Swimming,Swimming Women's 200 metres Freestyle,Bronze
GER,Christine Brinker-Wenzel,F,27.0,171.0,63.0,Summer,2008,Shooting,Shooting Women's Skeet,Bronze
USA,Allison M. Brock,F,36.0,168.0,59.0,Summer,2016,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
AUS,Michelle Kathleen Brogan-Griffiths,F,23.0,186.0,80.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
AUS,"Sandra Anne ""Sandy"" Brondello",F,27.0,170.0,62.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
GER,Kristina Brring-Sprehe,F,29.0,168.0,54.0,Summer,2016,Equestrianism,"Equestrianism Mixed Dressage, Individual",Bronze
FRA,Vronique Brouquier,F,27.0,170.0,58.0,Summer,1984,Fencing,"Fencing Women's Foil, Team",Bronze
USA,Carol Page Brown,F,23.0,172.0,67.0,Summer,1976,Rowing,Rowing Women's Coxed Eights,Bronze
USA,Earlene Brown (Dennis-),F,25.0,175.0,114.0,Summer,1960,Athletics,Athletics Women's Shot Put,Bronze
AUS,"Joanne ""Jo"" Brown (-Alchin)",F,24.0,174.0,72.0,Summer,1996,Softball,Softball Women's Softball,Bronze
AUS,"Joanne ""Jo"" Brown (-Alchin)",F,28.0,174.0,72.0,Summer,2000,Softball,Softball Women's Softball,Bronze
GBR,Karen Brown,F,29.0,170.0,56.0,Summer,1992,Hockey,Hockey Women's Hockey,Bronze
CAN,Laura Brown,F,29.0,167.0,61.0,Summer,2016,Cycling,Cycling Women's Team Pursuit,Bronze
AUS,Victoria Brown,F,26.0,183.0,76.0,Summer,2012,Water Polo,Water Polo Women's Water Polo,Bronze
USA,Wendy Suzanne Bruce (-Martin),F,19.0,155.0,45.0,Summer,1992,Gymnastics,Gymnastics Women's Team All-Around,Bronze
CAN,Caroline Brunet,F,35.0,175.0,70.0,Summer,2004,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
FRA,Marie Laure Louise Graldine Brunet,F,21.0,166.0,52.0,Winter,2010,Biathlon,Biathlon Women's 10 kilometres Pursuit,Bronze
ITA,Roberta Brunet,F,31.0,170.0,58.0,Summer,1996,Athletics,"Athletics Women's 5,000 metres",Bronze
GER,"Ursula ""Ursel"" Brunner (-Wirth)",F,19.0,165.0,55.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,"Ursula ""Ursel"" Brunner (-Wirth)",F,19.0,165.0,55.0,Summer,1960,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
GBR,Karina Louise Bryant,F,33.0,185.0,109.0,Summer,2012,Judo,Judo Women's Heavyweight,Bronze
UKR,Yelyzaveta Viktorivna Bryzhina,F,22.0,173.0,63.0,Summer,2012,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
NOR,Kjersti stgrd Buaas,F,24.0,161.0,57.0,Winter,2006,Snowboarding,Snowboarding Women's Halfpipe,Bronze
CAN,Kadeisha Buchanan,F,20.0,170.0,65.0,Summer,2016,Football,Football Women's Football,Bronze
ROU,Florica Bucur (-Szilagh),F,21.0,175.0,76.0,Summer,1980,Rowing,Rowing Women's Coxed Eights,Bronze
USA,Tonja Yvette Buford-Bailey,F,25.0,176.0,62.0,Summer,1996,Athletics,Athletics Women's 400 metres Hurdles,Bronze
USA,"Regina E. ""Gina"" Buggy",F,24.0,157.0,51.0,Summer,1984,Hockey,Hockey Women's Hockey,Bronze
HUN,gota Bujdos,F,33.0,174.0,73.0,Summer,1976,Handball,Handball Women's Handball,Bronze
URS,Galina Petrovna Bukharina,F,23.0,156.0,51.0,Summer,1968,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
RUS,Yekaterina Borisovna Bukina,F,29.0,174.0,75.0,Summer,2016,Wrestling,"Wrestling Women's Heavyweight, Freestyle",Bronze
USA,"Victoria Andrea ""Vicky"" Bullett",F,24.0,190.0,62.0,Summer,1992,Basketball,Basketball Women's Basketball,Bronze
SUI,Nicole Bullo,F,26.0,160.0,56.0,Winter,2014,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
USA,Caroline Stillwell Burckle,F,22.0,174.0,62.0,Summer,2008,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
JAM,Michelle Burgher,F,27.0,170.0,62.0,Summer,2004,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
CAN,Petra Burka,F,17.0,153.0,60.0,Winter,1964,Figure Skating,Figure Skating Women's Singles,Bronze
ARG,Claudia Ins Burkart,F,24.0,165.0,68.0,Summer,2004,Hockey,Hockey Women's Hockey,Bronze
ARG,Claudia Ins Burkart,F,28.0,165.0,68.0,Summer,2008,Hockey,Hockey Women's Hockey,Bronze
UKR,Hanna Viktorivna Burmistrova,F,27.0,182.0,73.0,Summer,2004,Handball,Handball Women's Handball,Bronze
URS,Olga Valentinovna Buryakina,F,30.0,174.0,62.0,Summer,1988,Basketball,Basketball Women's Basketball,Bronze
GDR,Sabine Busch (-Ascui),F,25.0,177.0,66.0,Summer,1988,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
GER,Antje Buschschulte (-Meeuw),F,17.0,186.0,75.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
GER,Antje Buschschulte (-Meeuw),F,21.0,186.0,75.0,Summer,2000,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
GER,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Summer,2004,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze
GER,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Summer,2004,Swimming,Swimming Women's 200 metres Backstroke,Bronze
GER,Antje Buschschulte (-Meeuw),F,25.0,186.0,75.0,Summer,2004,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
FRG,"Gabriele ""Gaby"" Bumann",F,24.0,170.0,57.0,Summer,1984,Athletics,Athletics Women's 4 x 400 metres Relay,Bronze
NED,Yvonne Buter,F,29.0,162.0,58.0,Summer,1988,Hockey,Hockey Women's Hockey,Bronze
SRB,Dajana Butulija,F,30.0,175.0,65.0,Summer,2016,Basketball,Basketball Women's Basketball,Bronze
URS,Nataliya Vasilyevna Buzunova,F,22.0,172.0,66.0,Summer,1980,Hockey,Hockey Women's Hockey,Bronze
KOR,Byeon Gyeong-Ja,F,20.0,172.0,61.0,Summer,1976,Volleyball,Volleyball Women's Volleyball,Bronze
URS,Nataliya Viktorovna Bykova (-Zvonaryova),F,21.0,160.0,59.0,Summer,1980,Hockey,Hockey Women's Hockey,Bronze
URS,Tamara Vladimirovna Bykova,F,29.0,179.0,62.0,Summer,1988,Athletics,Athletics Women's High Jump,Bronze
SWE,Ingamay Christina Bylund,F,36.0,176.0,64.0,Summer,1984,Equestrianism,"Equestrianism Mixed Dressage, Team",Bronze
URS,Galina Petrovna Bystrova (Dolzhenkova-),F,30.0,170.0,65.0,Summer,1964,Athletics,Athletics Women's Pentathlon,Bronze
URS,Nataliya Bystrova,F,17.0,175.0,67.0,Summer,1964,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
CUB,Denia Caballero Ponce,F,26.0,175.0,70.0,Summer,2016,Athletics,Athletics Women's Discus Throw,Bronze
ESP,Alba Mara Cabello Rodilla,F,26.0,163.0,47.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
ITA,Tania Cagnotto (-Parolin),F,31.0,160.0,54.0,Summer,2016,Diving,Diving Women's Springboard,Bronze
USA,Caitlin Kinder Cahow,F,20.0,163.0,68.0,Winter,2006,Ice Hockey,Ice Hockey Women's Ice Hockey,Bronze
CHN,Cai Huijue,F,16.0,174.0,63.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
CUB,Rosir Calderon Daz,F,19.0,191.0,70.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
CAN,Hilary Caldwell,F,25.0,173.0,61.0,Summer,2016,Swimming,Swimming Women's 200 metres Backstroke,Bronze
COL,Mara Luisa Calle Williams,F,35.0,170.0,51.0,Summer,2004,Cycling,Cycling Women's Points Race,Bronze
BEL,Els Callens,F,30.0,177.0,58.0,Summer,2000,Tennis,Tennis Women's Doubles,Bronze
ITA,Novella Calligaris,F,17.0,163.0,48.0,Summer,1972,Swimming,Swimming Women's 800 metres Freestyle,Bronze
ITA,Novella Calligaris,F,17.0,163.0,48.0,Summer,1972,Swimming,Swimming Women's 400 metres Individual Medley,Bronze
AUS,"Elizabeth Folake ""Liz"" Cambage",F,20.0,203.0,98.0,Summer,2012,Basketball,Basketball Women's Basketball,Bronze
ITA,Irene Camber-Corno,F,34.0,169.0,63.0,Summer,1960,Fencing,"Fencing Women's Foil, Team",Bronze
CAN,Tracy Cameron,F,33.0,172.0,58.0,Summer,2008,Rowing,Rowing Women's Lightweight Double Sculls,Bronze
AUS,Cate Natalie Campbell,F,16.0,186.0,67.0,Summer,2008,Swimming,Swimming Women's 50 metres Freestyle,Bronze
AUS,Cate Natalie Campbell,F,16.0,186.0,67.0,Summer,2008,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze
JAM,Veronica Angella Campbell-Brown,F,22.0,168.0,58.0,Summer,2004,Athletics,Athletics Women's 100 metres,Bronze
JAM,Veronica Angella Campbell-Brown,F,30.0,168.0,58.0,Summer,2012,Athletics,Athletics Women's 100 metres,Bronze
AUS,Alisa Peta Camplin (-Warner),F,31.0,157.0,49.0,Winter,2006,Freestyle Skiing,Freestyle Skiing Women's Aerials,Bronze
ITA,Marta Capurso,F,25.0,155.0,55.0,Winter,2006,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
ESP,Ona Carbonell Ballestero,F,22.0,174.0,54.0,Summer,2012,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
ROU,Laura Gabriela Crlescu-Badea,F,22.0,168.0,56.0,Summer,1992,Fencing,"Fencing Women's Foil, Team",Bronze
CAN,Gillian Carleton,F,22.0,179.0,68.0,Summer,2012,Cycling,Cycling Women's Team Pursuit,Bronze
NOR,Agnete Synnve Carlsen,F,25.0,167.0,61.0,Summer,1996,Football,Football Women's Football,Bronze
VEN,Adriana Carmona Gutirrez,F,30.0,177.0,75.0,Summer,2004,Taekwondo,Taekwondo Women's Heavyweight,Bronze
CUB,Nancy Carrillo de la Paz,F,18.0,190.0,74.0,Summer,2004,Volleyball,Volleyball Women's Volleyball,Bronze
NZL,Lisa Carrington,F,27.0,168.0,63.0,Summer,2016,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Bronze
CAN,Claire Rhiannon Carver-Dias,F,23.0,167.0,54.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
USA,Karen Cashman (-Lehmann),F,22.0,165.0,61.0,Winter,1994,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
USA,Marissa Castelli,F,23.0,152.0,48.0,Winter,2014,Figure Skating,Figure Skating Mixed Team,Bronze
USA,Kristi Castlin,F,28.0,170.0,60.0,Summer,2016,Athletics,Athletics Women's 100 metres Hurdles,Bronze
GBR,Shirley Cawley (-Berry),F,20.0,168.0,56.0,Summer,1952,Athletics,Athletics Women's Long Jump,Bronze
SRB,Saa ao,F,27.0,178.0,72.0,Summer,2016,Basketball,Basketball Women's Basketball,Bronze
SLO,Jolanda eplak (Steblovnik-),F,27.0,168.0,54.0,Summer,2004,Athletics,Athletics Women's 800 metres,Bronze
CAN,Angela Frances Chalmers (-Espinoza),F,28.0,170.0,56.0,Summer,1992,Athletics,"Athletics Women's 3,000 metres",Bronze
NZL,"Marise Ann Millicent Chamberlain (-Stephen, -Schou)",F,28.0,169.0,55.0,Summer,1964,Athletics,Athletics Women's 800 metres,Bronze
CAN,Erin Chan,F,21.0,167.0,55.0,Summer,2000,Synchronized Swimming,Synchronized Swimming Women's Team,Bronze
AUS,Michelle Louise Chandler (-Cleary),F,22.0,165.0,63.0,Summer,1996,Basketball,Basketball Women's Basketball,Bronze
CAN,Allysha Chapman,F,27.0,160.0,56.0,Summer,2016,Football,Football Women's Football,Bronze
CAN,Candace Marie Margaret Chapman,F,29.0,169.0,59.0,Summer,2012,Football,Football Women's Football,Bronze
AUS,"Susan Claire ""Sue"" Chapman (-Popa)",F,21.0,177.0,75.0,Summer,1984,Rowing,Rowing Women's Coxed Fours,Bronze
FRA,Michle Marie George Chardonnet (-Piasenta),F,27.0,170.0,60.0,Summer,1984,Athletics,Athletics Women's 100 metres Hurdles,Bronze
CAN,Isabelle Charest (-Charbonneau),F,27.0,163.0,63.0,Winter,1998,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
CAN,Isabelle Charest (-Charbonneau),F,31.0,163.0,63.0,Winter,2002,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
USA,Daedra Janel Charles (-Furlow),F,23.0,190.0,64.0,Summer,1992,Basketball,Basketball Women's Basketball,Bronze
TCH,Olga Charvtov (-Kriov),F,21.0,172.0,68.0,Winter,1984,Alpine Skiing,Alpine Skiing Women's Downhill,Bronze
USA,Gwen Wentz Cheeseman (-Alexander),F,32.0,157.0,58.0,Summer,1984,Hockey,Hockey Women's Hockey,Bronze
GBR,Sylvia Cheeseman (-Disley),F,23.0,171.0,63.0,Summer,1952,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze
ROU,Adriana Chelariu-Bazon,F,25.0,181.0,81.0,Summer,1988,Rowing,Rowing Women's Coxed Fours,Bronze
TPE,Chen Jing,F,31.0,170.0,60.0,Summer,2000,Table Tennis,Table Tennis Women's Singles,Bronze
TPE,Chen Li-Ju,F,23.0,168.0,59.0,Summer,2004,Archery,Archery Women's Team,Bronze
CHN,Chen Lu,F,17.0,162.0,52.0,Winter,1994,Figure Skating,Figure Skating Women's Singles,Bronze
CHN,Chen Lu,F,21.0,162.0,52.0,Winter,1998,Figure Skating,Figure Skating Women's Singles,Bronze
TPE,Chen Wei-Ling,F,26.0,149.0,47.0,Summer,2008,Weightlifting,Weightlifting Women's Flyweight,Bronze
CHN,Chen Yan,F,17.0,168.0,59.0,Summer,1996,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Bronze
